Map,degree_sd,centralization_degree,bridges_ratio,assortativity,moran_i_degree,getis_gi_degree_mean,rosval_mean,orientation_entropy,d_value,c1,c2,c5,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16
myanmar15,1.6012061332404288,-0.5532740021026256,0.3391378345277732,0.07406744831483633,0.3138974145930233,-0.6900464795775189,0.5381761471591789,-0.4796504909009283,0.262083061390024,0.9584400950562453,0.7429576418550654,-1.2499599488748883,0.14472590121504106,0.17958745206281132,-0.1352188215628472,1.277320204699404,0.03930849107968516,-0.03897372709361154,0.05055039133930927,-0.31197429711005564,1.2208269275569583,1.6155727316821638
nara01,0.06786888316318547,-0.8197849528719838,-0.24153175920517034,0.15661576201121555,-0.9104209464110276,-1.6592720487829902,0.9388915945594345,-1.6218125878201137,0.9569201567045837,-0.029633017259046487,-0.18802951136778598,-0.6780074567685925,0.5496486710137647,-0.7701400149769543,-0.5573353434912608,0.1693854591012339,-0.3050585977311268,-1.3910170354798943,2.336985877364773,0.996434780726954,1.010755188604933,1.9630671613802713
netherlands04,1.045132068087559,0.426038498610404,0.1417024817403474,-1.457260774419624,-0.8650012686816444,-1.4264031239695367,-0.02975451864323875,-0.5634234946334017,0.23630295367535117,-0.5023140272218434,-0.6069929113145501,-0.8937556664129896,1.4129736735921086,-0.47758789399982954,-1.3644533645818506,-0.35115738198337565,0.5332149255936481,0.4037240377501534,-0.5224192088212478,0.10952707856224382,0.3266196334475821,0.9502946632496792
new-zealand02,0.5934850574234894,-0.45851834696041294,1.208401233022166,-1.3804462725990636,-1.9899585424233486,-0.4864835509335554,0.9144952343276309,0.9228912452001276,0.7082068804908088,-0.5835531578658467,-0.67957287292499,-0.7279234807463559,1.4320334699919854,0.5483161795853161,-0.6850685120144395,0.9468043203319721,1.5791515444162703,0.9798578394210463,-0.932937728276083,-0.7656116223431656,0.6627876255575481,1.1544995883883846
new-zealand20,-0.42293827293418446,-0.16247094873231085,-0.7812603827709881,0.8090323037895912,0.6736191339936789,1.3426120620449347,-0.12577851626380687,0.6272488768701405,0.6774707632751947,-0.558166180720085,-0.6543430904623941,1.4518009160727887,1.8288587441457629,-0.9323725886709441,-1.0299444743544983,-0.7486902966473548,-0.6851515255068582,0.8067730732814455,-0.8442123186744545,0.3283410612604156,-0.5689812503143996,-0.7768176985319005
okayama,-1.555971814137687,-0.6662978646326161,-1.2076111755458838,0.7749565723664423,0.5634573502310614,-0.08831007329740412,1.8698838453992508,-2.8526434519932744,0.638527477518069,-0.4380757705185078,-0.40892009843267224,-0.5504552513909611,1.9124773760452023,-1.4233628762911832,-1.1155327103317494,-1.1980149142511092,-1.2834117217257959,0.14045148476669037,0.8305029050478453,2.183119367706444,1.4138445971389544,-0.10255467602806273
peru13,-0.22626732031360758,-0.724687835909439,-0.8376990799365291,1.1500642577610714,2.2725035214110734,-0.32594289520507586,0.4590597382946233,-1.2100234281470006,0.12533408944999577,-0.763346871953203,-0.7837034356409164,-0.2229371010449889,-0.22387928172134963,0.8198160121003827,2.2798595860028485,-0.24327047544754973,-0.11708076759282597,0.932963805093539,-0.9318349541997614,1.017152876110474,0.5565289099545487,-0.39458290790190303
peru17,-0.7806009345583319,-0.7344194977889095,-0.7083336211917693,0.6850303309990721,0.8850219292042403,0.5482589850508303,0.8490330557594001,0.660857631855587,-1.0810183154547641,-1.5126436463053539,-1.4246379250702719,-0.0216905409773246,-1.2061382443152846,-0.43075981612458547,1.987539676639959,-1.5281108083205592,-0.7899876130471523,1.077794386607042,-1.1041054597388844,1.1853826204748406,-0.026713121792686003,-1.1231784393579898
peru19,-1.545529108688807,-0.7841021926472587,-1.1376817649734965,1.4797303204650172,1.1684382353168559,-0.6865538471573194,1.321950216672568,-0.12519595177338602,0.4690535665662369,-0.22611532609459484,0.019129817280163768,-0.4934215874267424,-0.7613079562939851,-0.17498494931792616,1.1445771459841982,-0.7822551080674116,-0.6609614757673905,0.6594545385533408,-0.4765885158404117,2.221726840455864,1.5063545718510316,0.006683449786876474
peru24,-1.4941858068984792,-0.9155649934751933,-0.9134967664695672,0.49074819501319894,1.386536043546879,0.8915941191698263,1.2662206128307465,-0.6019059601515145,-0.8266965900453712,-1.529012056758482,-1.4311584956461625,-0.250030957906416,-1.6322152793486444,-1.3239516157386533,-0.41807279310120316,-1.747865038123428,-1.4880108147566755,0.7613379401358769,-0.6325423232073416,2.1866701445495944,0.7917227577654029,-1.1703737191960433
philippines20,1.605557260510797,-0.43973794684213663,0.5464976324766587,0.2613601976374751,-0.3149904308907439,-0.8876946820539413,-0.658320842219435,-0.54497144383196094,-1.0427610438572021,1.3535839173332265,1.0382012071317437,-0.9931588984563381,1.9558536859457476,1.94280194521166,1.0018297060997694,1.6779126696003765,1.0593708622030007,-1.5491559027867634,0.9808902804840908,-0.9232936440655944,-0.8172640274230831,-0.30997902702433194
philippines22,1.7517551367951194,-0.26934849849632014,1.684890491320827,-2.3906207846534393,-2.1802299256797673,1.159750674987364,3.033427240213188,0.7304222099239834,0.0882608481701903,-0.20258201811328627,-0.34738885209964687,-1.0931267786752186,0.41816617758378943,0.872358133190025,0.21176213465637522,1.4396052257827006,2.3281571987336083,-1.5554071291936775,0.8952068181909713,-0.7893364427329421,0.7263512459398395,1.5577201500996503
philippines25,0.027838512275811873,-0.6820051083679017,0.3278490415442232,-0.09473112650213429,0.06087912785883925,0.6182855959891591,0.37852470201277205,0.8387149868146615,-1.4556679354480784,0.13862837937701725,0.03441370167742718,-1.0758605297184525,0.1803248803338437,-0.25531319511257117,1.5914637132011829,-0.06630337101262908,-0.5671299437528944,-0.9760245461930677,1.4788624754419086,-0.5045847099550836,-1.119096030804366,-0.5198711869464394
philippines30,2.3913708455390315,2.0285188214298766,2.2003189739472533,-1.8850443227678466,-0.7597875872565893,0.9656084866645518,1.023254221678829,0.21642374785184093,-1.8139941353528553,0.9463503683676587,0.7675428050903573,-0.991525472738092,-0.22542187925175242,0.3365057148462523,1.5677732324166314,0.6833813428228042,0.0713452560996866,-2.087329096679366,1.7352117314777507,-1.3853223112823378,-0.977463748428288,-0.6361494580218918
philippines34,0.4029056829814254,-0.02144721693507204,2.223765739028812,-1.8668784944004342,-1.5075008293771655,0.5334186426983352,0.9393405114632658,0.26299020899168724,-1.2552655363221839,-0.4571855544605027,-0.5020945181827803,-0.9569543144157646,-0.36745628044286477,-0.1743123218338503,-0.38194620645543054,0.27861040696273737,-0.5863831318660502,-2.1579189337338773,0.9315608608430366,-1.0374633681002905,-0.6633212552217992,-0.28088832002926345
romania06,-0.4003124111282769,-0.3560798008607237,-0.6793030387688369,0.6430047103664381,0.3280323162526557,0.19202385992389417,-0.8341061077585495,0.45984463861913855,-1.1853909173945343,0.5249163363455571,1.196888620260393,1.4987319525184088,-0.9169727064821156,0.7813243897301337,1.6627438763480333,-0.5863885655874005,-0.11614816474100435,0.6846137214806641,-0.7575607302390897,-0.5434090347518796,-1.0156245584914132,-1.2205504128632818
russia08,0.505592286562081,2.3385661542916023,1.0885756735276204,-1.304475547358216,-0.03363140030198974,0.0016151752226744572,-1.8367595905344078,-1.7568587905953448,-0.3576771713204484,-0.5178291122547567,-0.5999410193560952,1.5359370781550565,-1.0464672675299997,2.4346322932112994,1.9236439157906204,-0.4960513342368743,2.4451611297471394,0.5651463573067879,-1.0249449285959158,-1.0973705001845684,-1.1950863374677432,-1.0526986933224627
sapporo,-0.3019769348179885,-0.6954928502710274,-1.0312942413637085,1.0061606131620031,2.3385491597805474,-0.8539459503920905,0.2685772489565458,-2.6071117751517114,1.4754066836898225,1.3815974615548723,1.0661643934443368,-0.14509147679296294,0.9244408909048413,-0.4714647040039744,-0.4413594763806049,0.4985986338973232,-0.2075596398898078,-0.6225393814795613,0.8845975742702814,0.9762574879041963,1.3819502696197954,1.1134018009089637
serbia02,-0.36898429478163686,-0.35027494991507463,-0.8182663420381083,0.5281645534476933,0.38787952534980646,0.7347602035961182,-0.40151084127678144,0.6911111821110477,1.4309337160276345,0.4877433377077971,0.21547977951178698,0.009730977625322126,-0.46187028280987735,0.7703467194909556,-0.9311812895471474,1.2125114194957822,-0.5716718419351897,-1.1627159066048904,1.21462217839274,0.21136517283437675,0.6285328975661791,1.005607405950387
serbia04,0.5308288247302073,0.18018598797114965,0.5572701857437422,-0.3573160248524998,-0.5474803002208822,-0.800887377418562,-0.47953691176509733,0.1606706416484799,-0.3565036188983386,0.03139317514072187,-0.16118764457060628,-0.18474910648102774,0.14399518133568065,1.1295945172339799,0.4598895020121891,1.0095127152716867,-0.12696083722950066,-0.5768343752789977,0.2137280383976938,-0.5599279841189769,-0.4395660399080356,-0.27639114538776055
singapore20,0.23843307216156276,-0.17169041788128295,0.30443915072812605,0.3970197500520131,0.7216281412617149,1.9827005162801898,1.46536080763611,0.7693331335109033,0.5975627770377738,-1.3398062677108846,-1.2857431876559722,-0.05270016885112898,-1.1310669795385624,-1.0921492166097302,-1.020133915521948,-1.179974324084161,-1.0537620678251445,0.880631071470688,-0.7425256508593415,-0.2523334848784095,0.6795139646153211,0.3056735334908426
slovenia06,-0.051352004044863994,-0.615761515223436,1.4554430083602636,-0.9252672905272223,-0.8209915340914592,-0.4641494378710537,1.0935832344982437,0.9764012473962108,-0.06565457266026743,-0.7919707619592695,-0.835530521004455,0.09740248534470032,1.6093089014385704,-0.09580649327036649,0.9612195424459774,-0.58151717645274,-0.5077058574229728,0.15118932143834232,-0.11954059091567316,-0.22173277373221653,-0.5588849556190575,-0.5386271611302547
slovenia10,0.491668679296907,-0.40610395753940526,0.8942957043132915,0.04193360328234936,-0.4588578364904145,0.5468672847761149,0.10583791802749903,0.7588201586902771,0.2126458673364544,-1.1444023364854063,-1.120167889143957,-0.3994524387335374,0.77458367404766,-0.7167360801663482,-0.6137880266274027,-0.6946613529658819,-0.7550897583493634,-0.13173122143521593,0.37841057321872684,-0.263196630520211,0.6487892158500682,0.40327412381286826
spain07,-1.428048672388905,-0.23110477461910275,-1.2389384979318714,0.9063668447173374,0.7949983899014879,-0.7971003468633265,-0.20796499798826118,-1.8765561131410013,2.1834458294115913,1.0445360212259973,0.6447056835989209,1.3246209199832595,0.47678166836677166,-0.7614325450714974,-1.2794146829633462,-0.6120796297378461,-0.26657511456605565,-0.49244737586971626,0.028662660097582816,1.0598732841010614,0.07821496523291896,0.028599346821162636
tokyo03,-1.2766294433801413,-0.8045899018671966,-0.8473706729919644,0.8621545303567213,0.5901841969074301,-0.21593166483549775,1.4281233614057676,0.928391890701121,0.3898088582801231,-0.6835539107272677,-0.6817610298145829,-0.9046613093000743,-0.8243784447500303,-1.352556809636126,-1.0635310583523565,-0.9216833988091186,-1.3051129310054377,-0.7732740605966304,1.651746245581982,1.3240334970099288,1.5475616997911372,1.1720717659047262
tokyo12,-0.5360675819637202,-0.7496145487936966,-0.6228169318334164,0.8774234333382653,0.47836417813204524,-0.8502525919707301,0.2392920227006944,0.7865187126677848,1.2787095483930826,2.289084067489319,1.9526040953034962,-0.24108018510491652,1.5368654011302512,-0.7856800780489309,-0.6835552790327004,0.3978136293697949,-0.4820489939252492,-1.9303526663772643,1.5852572818486583,1.0036641935763264,0.3154780185431179,0.7901250950985584
tokyo21,-1.4132548396696578,-0.8814188114419635,-0.9610751044198349,0.7905965177681146,0.535426971218453,-0.6892569573062859,2.0307076621187354,0.9693915473734677,1.3811434211939022,2.0537511756297104,2.0200191741593936,-0.6560444114454603,0.7334752422347902,-1.0778984760839263,-0.844595226449762,-0.09243033101870468,-1.0218536443412642,-2.2176870330273797,2.2728460328256403,2.136236808371629,1.6939052493715816,1.4586664337096238
turkey13,-1.9127642503077613,-0.7366389996210694,-0.9562393078921172,0.3217361666863774,0.8755957055755145,0.6910956074769191,0.5019120052775906,0.7840078223675037,0.4853461365102897,0.6480156110178603,0.8474957546156995,1.8061769120262219,-1.3943184421838595,-1.4411713275939935,-1.06116605412342,-1.5152755247524303,-1.420307486546769,-0.05210634559104417,0.1282051920391445,0.8443789046378349,0.3113719198848577,-1.0170125477514866
turkey18,-0.3011067093639152,0.025503783360618894,-0.8095429443802646,1.0945605693121514,1.7638510157033132,0.4119660302625863,-0.925867504217778,0.014286052184776589,0.7883351429270578,0.45721149867551586,0.2511959392158987,0.9040596290835231,-0.9268860262572067,0.7897955769091812,-0.1238875371550371,0.36487321947515516,-0.21827193945745663,0.9805586155120095,-1.030855830731838,-0.2997623280707159,-0.317525017466483,-0.5146286588476396
turkey33,-2.9170044243084075,-0.6342004535213801,-1.27372146576686,0.31292989763538753,-0.1880246078276224,-0.25947582535399993,-0.2429056709608851,0.64428008510517365,-0.16613389431244707,0.6590196188542538,0.5445054427260675,0.6819136260477792,-1.1125742604344013,-0.1733255862903238,1.8273496464687315,-0.836156504324675,-0.09413980656613331,0.39986083072950496,-0.423226482338063,0.8051658889777769,0.27575066782504143,-0.8957109701823219
ukraine01,0.24191397397785577,0.969816447489588,-0.0735220702563401,0.48312075728082876,-0.02388594426438875,0.5295245582758138,-1.5021174299553897,0.3217456721036656,0.9948075277906817,-0.5115514712794418,-0.6283561464789833,2.003183138596388,0.5925253936468964,0.7036240261672874,-0.7793114259858119,0.4081299270505506,1.2661013188231145,0.8496660170813857,-0.8426970912739439,-0.7142867279503488,-0.9201888773116869,-0.750176010039378
ukraine11,0.978994933577984,3.060757904294412,1.3976188923637973,-1.2217427111994021,-0.1608809855063335,3.2665038745050072,-1.275905342671682,0.2344410397305222,-0.5311302672237928,-1.0293653432703342,-1.0426080287388284,0.9315359583861144,0.3031158723211397,0.02826139511331335,0.5491610797737277,-0.30700304204197315,1.155378454954512,1.170594260854562,-1.1537533143770367,-1.462403682248155,-1.0752117134861592,-0.9430659686183668
ukraine12,0.6282940755864235,0.8706217886830555,-0.2192702383706009,0.11761042288231029,0.09608336850422217,0.11703262589018587,-1.581846978371159,0.020851542003830808,1.2523688252253296,0.34512748693671585,0.06223922146972156,1.1035211592584142,1.7624738057403915,0.8645953192814364,-0.6319268675524241,1.5958750209139942,2.7094871519366044,0.7331793079018303,-0.8438531972023647,-0.6428808078450386,-0.3187370181643585,-0.08389578569792844
venezuela01,-0.9624780544596624,0.004162419589850274,-1.242973596123845,1.2696467206822577,0.9530893728299228,0.5140954196532469,0.020423078436679405,-1.418840029004274,-0.5546047986857907,-0.8768705134342923,1.4367370995558841,2.09275929075803,-0.8856906434088699,-0.9005847673846337,0.2794684802024667,-1.569473850870011,-1.2382297983480068,0.5069178010424344,-0.48594604320135815,0.9100343669562517,-0.27157059886128126,-1.3202843425765225
venezuela02,-0.41858714566381816,0.18257622071347576,-0.8898656300606987,0.8510109502090009,1.6649953797550188,1.0959064248847905,-0.4187782823229176,0.7280121332869508,-1.104764204788503,-1.4686786498598525,-1.389912135813583,2.2260701647925254,-0.7430777664561223,-1.0054169845154461,0.3032355910065613,-1.635644783852039,-1.3112581489879507,1.0307615124680465,-0.9669174488666616,0.21122967478731802,-0.7234863212240007,-1.3225893011671617
yamanashi,-0.1053059821974116,-0.6632247082496253,-0.601119060485193,0.3476201929991306,0.27944691713526193,-1.5817115219344224,0.03745035753321908,0.24363398564798802,0.6899819164134113,-0.21721101301056703,-0.34767436770365284,-0.6245708189628463,0.6354121597375136,-0.5198246590150846,0.2591060557143379,-0.08448409723890765,0.15809709026541516,-0.5556649438392506,0.7791911752054386,0.596221884698822,0.5324253756448362,0.7724495702541008
