"centralization_degree","bridges_ratio","moran_i_degree","rosval_mean","orientation_entropy","d_value","c2","c5","c10","c11","c13","c14","c15","c16"
-0.00267892717655694,-0.05520724541858,0.00268631512450762,-0.0123671513982378,-0.0039737669906617,0.068219763336722,-0.00486671317855621,0.0712556501421329,0.017787424571109,0.0128696266099668,0.0249141292966038,-0.0434279424613856,-0.0299329774483055,0.00623080036670852
0.00279445616905098,-0.00333173103059372,0.00136066786699185,-0.00710108354232783,-0.0208876941690774,0.119922078839198,-0.00245752231896073,-0.0275301752318229,0.00943604685936818,0.00306333635646254,-0.0231283122938796,-0.00685782858648773,-0.00260234491318224,0.0049192661517235
0.00372996973510528,0.0125437832945722,-0.00145081075379556,0.00147814152793192,0.00601460069838908,-0.0727860951357873,0.00330228011150943,-0.0331453082321109,0.00263787128481617,0.0068379855338364,-0.0270240511080069,0.0126400033572873,0.0190065876467302,-0.00652804770627923
0.00818226719533897,0.0150508830508755,-0.00270717315555774,0.0130765862312915,-0.00646579447439039,-0.0138008672975647,-0.000386379626646911,0.00349814283494561,0.012376889114102,0.0089703401673066,-0.00210379205807703,0.029545610380908,0.0290428325128927,0.00197286386222306
-0.000212276083328247,-0.029837275294135,0.00257719239929094,-0.00858372409958256,0.00655988965496002,0.0998030625962649,0.00350789014310444,-0.0446139460781805,-0.00522351344231461,-0.00903127467306924,-0.00521656827457755,-0.0352334869647702,-0.0309446265975706,0.00162484959788038
0.00415283916820453,-0.0187365645546981,0.00136120280504158,0.0327316094330842,0.00664216105878839,0.0646689002680911,-0.00203821394362437,-0.0672233821200894,0.00721373265495174,0.00872941727162755,-0.0402859421836739,-0.00821553240034755,-0.0130097634907518,-0.00497931066108117
-0.00582309165513038,-0.0110742949099178,0.00318750539334394,-0.0125278383572219,0.00713183732103879,0.176411697888248,-0.002729827452283,-0.0748822590805801,-0.00496788919897396,-0.00368898025001544,-0.0069604923808171,-0.0422120002780583,-0.0408304163970059,0.00324625745759
0.00703495401497881,-0.00879989537474826,0.00132955133444791,0.00522808377382882,0.0014495053168856,0.0856845804590485,0.00368737978440808,-0.0735579602437232,-0.00685130079428607,0.00197662876685544,-0.0325233286140311,-0.0108136706065986,-0.0171612322942962,-0.0025574518470386
0.00801181521681519,0.0221310783392567,8.3189787963671e-05,0.0147568041974344,0.0058131910370905,-0.0830763514136265,0.00535334348513835,-0.0194429692034604,0.000324557962098667,0.00747159777378631,-0.0422773390203231,0.071911272001571,0.0243013539982818,-0.00253372485757462
-0.00412252091846644,0.00475455963477998,-0.00103464524978968,-0.0158585813180082,0.00387323289634467,0.0616713012707655,-0.00105208396751935,0.0197410210225266,-0.00110238963756487,0.00183316422674742,0.0155265076094282,-0.0296750371658139,-0.0253796563544734,0.00413988194318976
-0.018910863881979,-0.0307659923579681,0.00211259655517046,-0.0191817309169696,0.00314525769943262,0.0823038078918181,-0.00264600285918563,0.0849788529599541,0.00541931487202334,0.00432725789440228,0.0124461872383937,-0.0415249121932504,-0.046413837234194,0.00753560966935695
-0.00441058941312613,-0.0337312810097813,0.000709535185927884,-0.00491899851707349,0.00556942614375717,0.0664788998015943,-0.00294180816652535,-0.0216283703335229,0.011059883786312,0.000395058572154012,0.01379692374904,-0.027658200403487,-0.0310659864431757,0.00469993431580788
-0.00422801810348762,0.0118421971899265,0.000166213174137874,-0.014802547435558,0.00571106377339933,0.128204508811989,-0.004996133421002,0.015834821863693,0.0126885985124899,-0.00321021888863325,0.021569956304885,-0.0168212332598538,-0.0212432319317287,0.00677346815881713
-0.00298738163382629,-0.0539634463079452,0.00270188147782871,0.0218533240396174,0.00691270227066425,0.0394651171007966,-0.00489702756645028,-0.0977299715665984,-0.000850618695626114,-0.0108740972037818,-0.00474533411323159,-0.0455766226986279,0.0237080840940587,-0.00382176040756718
-0.00339650100897571,-0.0448385398605072,0.00211957991770591,0.0104327177373884,0.00844210274205086,0.108254154220121,-0.00391618897558584,-0.0966135741533652,-0.00678044034111251,-0.0113170477305615,0.00257171943864421,-0.0509590504878105,-0.00327012089627674,0.0034917723649378
0.000816673040898401,-0.0213333766027819,0.00223774114317405,0.00292276540183997,0.000184106769860158,0.047267374490108,0.00580017310494759,-0.0948913391736982,-0.0122498880880826,-0.00221660759064271,-0.0254164628082154,-0.0413646600073735,0.0101470232164406,-0.0117081068320641
-0.00465146406975706,-0.0364943253259797,0.00203696881100306,0.00117942271983157,0.00662986037049477,0.0914027343836183,0.00346619023133611,-0.091979407473174,-0.0137766073570734,-0.00276070937106722,-0.013773267789485,-0.0504976137115962,-0.0143208686999814,-0.00535359589097079
