"centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c5","c7","c10","c11","c13","c14","c15","c16"
0.106404590717078,0.317825611758079,0.0567225487786103,0.0908574792164562,-0.163082481646377,0.228710639968214,-3.10192447163019,-1.63437399242585,-0.0680639183392949,-0.415619425350532,-0.372944733596824,0.392990121172617,0.315854366749278,0.739737646372112,-0.906025998557025
0.199076167912737,0.971062159045843,-0.0692586059649135,0.0645237925058676,0.442784483197407,0.293471715416247,-3.98324937186822,-0.392256226302922,0.0144412296085391,-0.24865586161309,0.11258722567569,0.292800583494862,2.79801231398999,1.32335824014697,-0.684634959836
0.0954864277819138,0.64441174011779,-0.0343882080368192,-0.0427975361890653,0.397391623573936,0.190256631917556,-2.82266249101604,1.86287301922035,-0.00149294782760552,-0.151923112356644,0.142318235106699,-0.295207747626614,1.24784137403433,-0.00348059142996143,0.215579210351635
0.225090959335243,1.0471301092242,-0.027572048715411,0.0409315188345248,0.410347232597752,-0.146090125706548,-0.412448441696587,0.723321037239217,-0.00146471544804904,0.331428161472293,0.339707922408965,0.161319209637272,2.31012092589261,0.0615730925434547,0.752844474296029
0.0378733134265237,0.669468413285966,-0.0989890099892137,-0.0319389845601618,-0.305828825729958,-0.0413507012948619,-1.86097875607084,3.38762447271985,0.00465358032273,0.0722869322129362,0.0248796479288807,-0.302251131347415,0.125841160373308,-0.165558814720235,0.346322948121653
0.210188758226803,0.318846734412826,0.0281666729876153,0.0238074533637344,-0.0845251324565575,0.208207600786733,-1.64085590323472,-1.49339910113849,-0.107734862612877,-0.0102308103063939,0.244398591564019,-0.932875328352763,0.172714775277551,0.143825182243197,-0.339148601665662
-1.06109344480999,-0.446018919562062,-0.273898088366906,-0.0775131813010285,-0.879876409597948,0.0603243988663692,4.56645784837199,3.75878911049804,0.0752398509797888,0.51572763534248,-0.191211228615974,0.762723876155051,-1.43000817446272,-1.38688917824222,0.883453258648086
-0.108325256340667,-2.132404130663,0.130688603702153,0.0120521574093108,-0.436410044507163,-0.148936948263564,2.22598019306879,2.47667940799754,0.0825821945829165,0.559007157178045,0.639320007976776,0.741023450918078,-1.59724748738801,-1.18659058991075,0.8042970863453
0.111884778197074,-0.13017637849196,0.066183162758103,0.00872536116221816,-0.250402689056122,-0.781063203354858,3.94710209027656,-0.972379135439962,0.0442733726698341,0.296605423937757,0.151800110741994,-0.688447216081611,-0.254823185557667,-0.104832242732054,0.634768216658594
0.149957187232825,0.484228848397604,-0.0705455110819227,0.022360184098763,0.0515316417911973,0.224789731373554,-2.43391824528491,-1.17752923968496,0.0338134796484066,0.0821716301182636,0.341190753705383,-0.808327644058273,0.461354429558086,0.752719362215392,-0.83721089923181
0.328759443509771,0.580711297051545,-0.131712453468011,-0.0379768371740004,0.46025110606912,-0.241729074091444,-0.47521128692233,0.114494931584825,0.0570870794135628,0.388692995330891,0.447044460093862,-0.0647712640300865,1.08179230873125,1.14902429982867,0.263006933339044
-0.0083835819507134,-1.14864697598481,0.125391783668018,-0.0617264556851124,-0.301200930518787,0.245663033359441,3.3360008972449,-1.53427305378515,0.000773603522631218,-0.163195487303322,-0.449775533181835,-0.149962014987692,-1.28352161941161,-1.22193338895196,0.203016374453522
