"bridges_ratio","getis_gi_degree_mean","d_value","c5","c7","c12","c13","c14","c16"
-4.27008662477393,-0.00693507226509637,7.57428667636139,4.56019999492972,0.261114257021136,0.857873612531283,1.59527622888351,-2.22865122768592,5.49404336576324
-4.59986279945892,-0.0107312495777796,6.64203752253798,-1.04440234839487,-0.962847478125464,1.729299952924,1.85164261295195,-1.45825182047389,3.52310284586849
1.65814265547012,-0.0060889199559312,12.2368054007145,0.767576878947983,0.345355238248862,1.76762546452332,2.88708180462396,-0.925780692433664,5.23581188305316
-7.4522973409549,-0.00368323450885387,3.52919277403993,-5.23054570098422,0.0904466343335935,0.556282856745217,-0.680038517331411,-2.44653288481182,-3.0337635087897
-6.17385273863548,-0.00838848586975977,10.1974563979584,-5.18203360362484,0.120661346411528,-0.0915627840710309,0.320343770379609,-2.73827316906752,2.56201001936219
-2.85102190007079,0.00629605124116938,4.88448075166702,-5.01533254680672,-0.290203709905866,-2.34198401145137,-3.32249367371612,-2.19376166793826,-8.65096673420979
-5.0062756666839,-0.00511101521909134,8.7086822578689,-4.88768367144903,-0.142781431027264,-1.30222488578904,-1.83073357243832,-2.69952724992073,-4.06386659658972
-0.644777861870646,0.00219424656120498,-1.11633679227118,-4.03027253541952,-0.25532883909217,-2.47606460232291,-3.74848599363851,-0.816593368296914,-9.28971158101108
-0.480447524270596,0.00412675245056774,-2.10203413165959,-4.72295737328611,-0.0795860812107626,-0.201218754002371,-0.0240650348134441,-0.384004487317083,-6.66463935167878
0.766827668568855,0.014068887534899,-7.17725167787361,-2.41291438533308,-0.231688520487815,-2.40535924434303,-6.71733953745848,2.19961580169032,-7.94211892638096
-0.62315866514511,0.0120979088039657,-1.9910382722628,-2.94748918718786,-0.625499376132513,0.520917263496499,1.33404307108939,0.333733200665784,-3.4093901324516
-3.80863604961595,0.00328521470001064,-5.35794484847346,-2.02609831964626,-0.645346974438892,1.42444798708841,2.58012967859252,-1.29519961120074,-4.72096033669886
2.15866642438304,-0.0119214833043321,-4.79507579863704,5.14248263699052,-0.906252801500142,1.62718080580446,1.92982011316295,0.500597799603896,3.27126880925941
3.63597007459579,0.00147205613763919,-5.15854778224609,-2.10802115070065,-0.77249343901419,-0.0920180391805042,-2.3601666794356,4.31116045183363,0.913776608518853
2.43963088921448,0.00197704630829774,-0.394810405390865,-1.43379721892776,0.0590033444705278,1.31962259387865,2.81412994048431,1.83464939573376,1.84091164797701
1.75466661918914,-0.00496130669559515,7.78918432466512,-0.258848308320909,0.468431681433615,1.90803510802278,3.44180613466695,2.64984148011611,4.5239378461125
3.19188846408968,0.00519967456928916,-3.31183414717981,-1.9337451572932,0.302292476792978,1.37486936796377,1.36944017650027,3.83573936139685,0.17850693619474
2.44486374464983,-0.00665823027679627,6.01087360843122,-0.732664608578649,0.730110815015002,1.17431379771851,1.98826026436962,3.81132333645993,5.14624321584702
