"degree_sd","centralization_degree","bridges_ratio","assortativity","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c5","c7","c8","c9","c10","c11","c12","c14","c15","c16"
0.671629761719521,-444.779557715366,5923.89138599892,-176.989196973055,-130.100968928492,-731.390958863596,-1025.21945194875,-5775.87954258475,1204.89198959576,2390.21072671175,-21.2627681794631,-41.8998299839102,-1010.09424958284,-335.016215489597,-1165.40817913993,-4422.60601693418,14039.2183258432,-5417.13327833414
-1.0819719951632,-435.423620634887,-2160.07651239848,12.0488984808477,-73.8628453859801,-2185.66638994151,-1026.62366567086,-9670.38654528412,-1007.81546193282,-864.288858047054,3.90273918209522,40.4169862421911,-1141.75393965154,1533.92802394198,-1165.36716117992,-3007.30196542957,9939.87902678416,-7542.76338080628
3.39404918522502,-294.757269735388,9682.79974107227,-229.3615837396,-44.6016827643457,3183.77320893795,-1242.90556239202,-3241.51720327095,6838.11450619139,-229.75005929518,54.6367599237458,9.8814910412306,72.3817120222,5419.5067078172,-391.914663878272,-6953.83999412237,-11748.6349718019,4161.39063351589
1.70258349264734,-335.663623910008,8128.0507209323,-243.639514472477,-101.602499379874,1529.21638227673,-1502.98019199031,-8255.50395670603,6992.95462537877,-298.112832667332,86.2572651446096,74.7926387788115,612.942989125752,5682.30292291035,58.2671467447987,-7788.99553481697,2094.52876074499,-3660.44394029201
2.61456533146926,84.8485344173748,3922.89715934161,-134.674539015306,76.3254005679403,437.64734403431,-21.565333358423,-3428.45223725759,6949.61014055032,731.578115478474,-32.4344632782152,-26.3791241829595,1108.53064961613,1173.30822126301,1582.17561501832,-6301.72292828328,-4476.61741258769,12849.9481495136
2.79367697196654,-460.344706663263,6618.21154659187,-183.42324679903,-61.8560466723579,200.908068040057,-1178.50401077889,-6952.52646745949,6659.4401807568,362.422379521361,-24.062471240305,-19.5820302822429,1244.13353416404,1449.54355721137,868.47780273346,-7593.27777761874,7667.41797521527,5997.91166827901
1.40678408311998,420.653758646373,822.83143921072,-101.575620264886,26.5292178390757,817.915266170502,-119.90205852448,938.965902593655,5381.5515948538,631.606276530066,16.0692017585978,19.0548385026866,1484.55790350523,727.27020409492,1652.24689366066,-2584.9393293914,-19233.4002263233,13354.8849876251
2.40868476910381,571.17380232687,767.891231202982,12.7413736643223,50.0101496882861,934.714667064065,1051.95433043925,2168.91243821613,6592.59489551569,205.314423558968,3.25604048946067,2.79948579004651,1097.57983277768,-401.528408774398,151.539904207919,-1159.10413938353,-15683.5238301749,9892.61374411171
0.0237952424903281,603.435300683268,-1159.88090866482,31.1004372895389,170.499923315279,1842.47697156131,2612.6330398586,5155.90149564757,2990.38171289194,571.635822057583,-34.5165686907717,-30.5272929550118,-16.3708535962565,-391.426048208959,1567.73462019495,6634.55776253177,-12129.9973382959,11202.7023337748
1.75389608701216,-386.195471615147,915.211754738772,-171.63148545079,146.497338097746,-177.656055868033,757.199748670712,2160.63737410001,4123.89357600533,1561.24177348755,-15.835843566868,-59.9008869196015,-407.568096915409,1573.91444724823,-322.167187746087,618.691089572452,-3794.20632780227,5146.30307062925
0.741557432917728,399.027664987308,5073.71174630087,-128.265536800621,39.755724056504,1760.12055081843,-1660.34631385938,4752.20393706622,2849.88202608343,1610.22434342773,34.4338408340109,-33.157778984067,730.747965425394,5693.65308566361,-929.615173216522,-4092.25404488885,-8033.60848327933,6963.19899114207
-0.743488857095185,60.8980992423029,-2730.9877008239,79.9084044787638,-144.449961402232,-190.576543141452,-1107.62461220479,4411.02981235874,-6741.18191370172,2264.17126027815,-49.3027772285879,-43.2931675189961,-688.733117852615,-3197.8111276439,-1064.83880765406,1371.92253085878,7038.70631550832,-4500.22975073079
-2.20092843851595,575.382652835097,-4751.8590047505,85.524791251434,17.7989466265995,3742.62647659111,4651.41397252409,4341.45690368449,2882.96819806794,1926.25092763558,-71.8442747820702,-52.9532341102865,-1161.78546538555,-5294.54090534661,69.7582868500462,12370.749762424,-16221.3062471486,-1262.47743249901
0.160414228158324,634.613580172383,-3060.24720390111,125.418766391905,24.0003077477631,851.874710541866,1904.10069447193,716.098130142892,2151.17151346306,-138.43071815612,51.4616832092642,98.2033677483503,-149.415859033046,-116.199571187204,-863.892362579462,5396.63711664556,-7883.12177138631,-2411.72286582159
-1.06514554383877,557.733997211379,-2265.7996048959,69.2838305662916,-60.136700762535,1627.78033678861,-1175.02849915494,-6037.8952821967,415.828876758452,-1167.62710151802,-23.6812871583562,80.8887454183665,-1400.17974837591,-3016.5731672421,-1258.45171158197,7555.20581157281,-1768.45966782571,-6437.97198370798
-2.34668636846285,698.615215050776,-4113.08468311175,153.161092804041,63.0257168527437,2556.96984150894,163.859567163183,2965.93593456308,2735.15059307648,-748.86582673206,-2.53625529112204,49.921485812487,-906.870987867936,-2285.21167530994,-902.082996022424,11144.1088460572,-16675.3117509314,-69.1618920990905
-2.44103082509416,837.108423541381,-3185.02368908119,59.2119088448985,-80.6657802389752,2358.8896726242,756.6576472376,-4705.12902459366,1043.91403454317,-1818.60155766776,-82.1634785317329,-20.1658955113767,-1498.23290282914,-5608.0147805941,-777.251691909257,11065.8311701924,-7745.53966293131,-7353.95125035712
2.72023484288541,307.847284942259,2352.3463253403,1.18322931269905,73.6038168254672,-1300.85703699513,1047.89446524456,-6956.5733278327,4898.69713618154,2041.03734063168,106.11577421911,40.266930804266,1482.73860317504,3858.90959230323,1769.22698123689,-5134.81389011937,9120.12753768907,-1158.37846481689
2.63968579733739,373.451708965148,6635.97411240489,-252.153761307017,-117.966335027784,5372.37011351242,-1251.22516515528,244.980118513179,5335.08063570314,327.717969689205,45.1865039390396,6.90746733660197,1120.98157048914,9088.38815038718,1662.41688562922,-4290.04904385218,-7991.42740692855,8893.14419809413
