"degree_sd","centralization_degree","bridges_ratio","assortativity","moran_i_degree","getis_gi_degree_mean","orientation_entropy","d_value","c1","c2","c5","c7","c8","c11","c12","c14","c15","c16"
2.05249792907291,0.706632666400098,5.47104334183525,-0.540341544832072,-0.340999223143738,0.298566904698519,0.00729601461190058,-1.48631151507899,-0.312114865170218,-0.100243736263855,0.394861267853902,-0.0687371700800516,-0.96291151423219,0.305474928839068,1.33565860949438,7.00528352643997,-0.840281085965857,8.04174078789432
0.370610770517382,0.126093028129573,3.68618088306385,-1.37167367157777,-1.18690474566194,-0.233981258865349,0.00199787501190987,-3.72347859100374,-0.348652399167225,-0.155354501092008,2.3192551475173,0.14903223838951,-0.420317497860021,0.0243522781239743,-1.30031537244107,0.445074217215042,1.21248328151118,4.11819162220259
-0.289120348761565,0.687230538161263,1.83213671988784,-0.501044208109226,0.339800835367153,0.174996773715585,-0.0104145464797135,-3.1198145349376,0.219192613769927,0.124139309587654,-0.918721725471442,-3.4440310704762,-0.794019052179141,0.226052135313446,-3.54736847340779,0.665305075810495,-1.39623317821894,-3.89420165056801
-0.208730061198445,-3.42088180770896,-2.61779702555426,-0.30413990109801,-3.29830797104341,-0.570041441012288,-0.00311500737590416,9.6584415752463,-1.02588556303277,-0.406627157943146,2.57372625609378,2.38261526148296,-0.759176211953408,-0.17276464673775,4.48980272699489,-4.53005333604971,10.1062868062434,9.88030998366336
0.103498662870091,-0.35833821637579,-11.7848284719198,1.1397295651917,1.55923299318556,0.0873453954904602,0.00730420642787713,4.5950803599912,-1.2092961338381,-0.430194270422635,1.68822799475481,2.62315241903584,-1.72115006830539,0.582476925173016,4.12249024386697,-5.0731424958472,8.82296360793718,8.88407684976502
-0.514537587463962,0.362542618522566,-0.695322499809915,0.242044783845319,0.793763545474327,0.0640353656002488,0.0385923311798785,8.49318903763303,-0.667990980724968,-0.216790655842873,-0.618915040901925,1.41311166133382,0.126729895095366,0.139338380733084,-1.65207968042599,-0.759193495178793,0.701846501142354,7.41394121241673
-0.0218120332066348,0.469082908038934,2.4736549173467,0.0206175245903535,-0.851354818804815,0.163234261220145,-0.0109178571040198,-5.68889587121232,0.491023686320739,0.290471049125539,-0.929994080554094,1.07575597826008,-1.0792112146707,0.306352526608967,-2.18597017502672,1.25151901971658,-5.73702192718458,-10.0621891208238
0.56782497768842,1.06868072037078,3.26794834916966,-0.671631929597125,-1.57001042537542,-0.277370290415902,0.0120952317535305,-0.965004494456101,-0.249958839809758,-0.0339670208399794,0.0303186146936999,1.84680672414885,-1.11022140235743,0.405295048189576,-2.19768088108378,3.45606179880881,-8.36176640298741,3.67745056199596
0.324965630325522,-0.0221980160717141,-6.2396218361751,1.30688127015523,1.50249900303612,-0.452855384997822,-0.0123273059336502,7.31684401657315,0.651937583432728,0.310401841984292,-0.94459709732122,0.0172565624769003,1.76718160668011,-0.40656870586455,-1.60263642646147,-3.92710515436691,9.18040860184276,2.27209552804851
-0.400557634409302,0.533738978979311,-4.02391055850307,0.345040715534802,0.7878993892631,-0.836473378953101,-0.012358811057197,4.52781700723574,-0.442657836048977,-0.18005000600654,-1.55805649129863,1.9268763160775,-1.16103110202628,0.395626991168991,-2.00270443799135,-0.978738713636788,3.62214145813821,-7.97869646526155
-0.0768371031595792,-0.75362491929725,-2.30141873442905,0.788556139994351,1.86632115107087,0.112915638124241,-0.0131007165770931,12.1532764114576,-0.443312026507044,-0.241384372854814,-1.84122178619269,0.188054749980351,-0.11776594690882,-0.168548285390597,-3.12062029586097,-4.86816538952917,13.1827194104548,5.2700162785931
0.188258524198826,0.919255880017942,-1.70028461288044,0.345595485549791,0.782576679980538,0.192777789407302,-0.00272957260643093,6.26303190729172,0.707373070631622,0.326334464772286,-1.69064928999692,0.41980506913031,-0.628012374852887,0.0908500183161774,-7.27256126641691,-1.08052290268665,5.56566060176293,-3.48963691797404
1.39792550199345,1.02524025186169,4.52061695117792,-0.625924066163474,0.0395802810654702,0.390665727638951,-0.0107800364828039,-5.934784873892,0.479519128548128,0.472210401702202,-0.452517527843425,-0.100966151887958,-0.521660574495644,0.337927343513157,-6.73652845107735,8.14666302607492,-8.02112305178354,-4.32534622096628
-0.40254380705965,-0.522839860521345,1.05197022936069,-0.423912672494118,-0.602835416336047,-0.425626955130043,-0.00726303334304209,4.53323102622642,-0.0706548489389299,-0.0923820431118215,0.546262807140517,-0.108541117653101,0.660964883933704,0.0847097055436225,2.56381253867877,-3.31415139282901,7.75408720243156,6.33105119995413
0.167691641625686,-2.45737078145059,-6.66621714665763,0.738256542031181,1.2192554279178,-0.333146891562863,-0.0058923832691082,5.63181516684738,-0.52208294384162,-0.234062797428067,2.02482448162746,0.852626557293601,1.71570765614178,0.195989499798025,1.67561899483811,-4.87258393289737,13.6241799702389,10.6325701174886
-0.357676068942966,-0.571706874912122,-7.15299941505021,1.42762746577091,0.407313686898914,-0.51381547299474,-0.0103820293440456,4.7214081815235,-0.549199309424084,-0.259710435708057,-0.467055640376748,-3.21601273971392,-0.420738006058727,0.0186436648528067,3.44245577576086,-3.18410355637113,9.19735839871663,6.74054906592792
0.571196495906964,-0.553345149034237,2.41791486553674,-0.0976200570176229,0.0962644907537001,-0.29096343757469,-0.0104483042688069,8.65004039221231,-1.13775090184183,-0.441839098549512,0.27695492810979,1.14377119777031,0.0770192062497856,-0.147418260150278,3.54188921760785,-2.04525519659148,6.7504848094355,10.3166727944485
-1.79415085528744,-0.387066569218577,-11.3988145261473,1.85316923717018,1.57306227037154,-0.177118401387488,-0.0128682444957462,2.84706922618659,-0.983245099532021,-0.432246514496084,-2.23602133681801,0.295807311277796,1.05724143181815,-0.491429905229599,1.12969494687353,-5.2234834744739,-7.77095493768875,-6.15777718775979
-0.899807617443719,-0.440865106339984,-9.47356053609809,1.9707144510287,1.2344154594113,-0.401322357918969,-0.01564959753317,7.5771116776022,-0.781424550586314,-0.34579648545566,-2.25900034852557,0.398193839919311,1.67541396395935,-0.512247650462024,-0.195265327360504,-5.85266905974606,0.838287874190921,5.14645404566454
-1.37565073485815,0.113273484891277,-4.3412190766467,1.09506690572767,1.31348681168963,0.302006984267586,-0.000327973683344076,3.47086020950289,1.54052485679156,0.512493750524521,-2.22464493419848,-0.957657599800298,-0.624017732696279,-0.0997576949664708,-4.72786157400335,-4.62269725095046,-2.82219641900674,-17.3482514243608
-1.47383136293175,-0.597570252675601,-7.64310961525467,1.48542451343628,1.19068310612839,-0.244253237926607,-0.0123051321423551,6.55112440238588,0.90238308183735,0.306307454787956,-2.1259911237642,-0.472124398486934,-0.468332113225471,-0.124092034376768,-2.62707398442436,-5.72655443719499,4.40328822570185,-8.11575910414719
-0.739484898591409,0.548960283891159,-0.974423083726891,0.824931412283371,0.172737648435413,0.105486214453382,-0.00105926681957144,-0.91575593142811,0.873169267329572,0.185197953158331,-1.7903077002224,-0.842584437837952,0.318304978372333,-0.072274611309462,-5.014019536487,-1.71547906899074,-11.3724104333802,-18.7413224486727
-1.26520998335007,0.7522356079535,-0.659455427943146,-0.0968028632347517,-0.175612293299254,0.19856929558466,0.0108354094866186,-1.63517020437741,0.65447336789014,0.22173796030394,-2.10598956647551,-0.249238329137416,0.0753397620371922,0.0400600879238093,-0.35540099013251,-0.731258936394516,-9.51297178415074,-13.1764181832062
-0.0161777992408352,0.767398168376432,1.27209999139035,-0.256831321076656,0.915747883994106,0.671719948320359,0.0269193463126801,-4.80614191777014,0.0345480420693345,-0.0696781265134624,-0.970169960918645,-0.774030428427376,-0.679201598400612,0.0377945289735333,-4.86414802824319,4.71765463732246,-8.23370653899766,-15.9854317923246
-0.923564949941796,-0.486951586261512,-1.10863857726646,1.39069931197259,1.0225239096395,0.578754879004856,0.00804071891824967,-2.08080376747799,-0.272145937054744,-0.163789349663042,-1.3825928368086,-2.08646592181271,-0.304118175097673,-0.15054879706137,0.995487553163681,0.630280835234964,-1.67599033813904,-7.32323749302029
