"degree_sd","centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","orientation_entropy","d_value","c2","c5","c7","c8","c12","c13","c14","c15","c16"
-0.115899025852124,0.171028090737517,-1.01448806975901,-0.203749816452622,-0.911919429024396,-0.11144726346822,-2.79094533651775,-0.418191003371329,-0.0302953801140019,1.77590318873587,-1.09090885186109,1.91181714874178,0.479773230730464,-1.01726765916302,-4.75782956561555,-2.83410407140185
0.202178774474195,0.564587440557334,-5.86435690054632,0.245525840741446,0.181528696720767,-0.141896801657966,0.65397956145495,-0.306153389873825,0.0424519818063969,-2.52503216698228,-0.118359674253531,0.271657835091745,-0.0107867216519083,-0.356039270422168,2.99376116035116,4.64725037955916
-0.514345139612572,0.30985462026438,-3.74452446894658,0.122413358484787,-0.183635798308108,-0.11535496078722,-0.817983748714764,-0.416730139916454,-0.541072787253479,-1.33064661161327,-0.668817763998596,-0.389544067760654,-0.178843317092864,-0.640282657151653,-4.4773652905133,-3.74767915204709
1.50292247598519,0.141542257280755,4.28937066025076,-0.212492746776938,0.39423793893084,0.23389338076813,-11.017041829315,0.208821631201425,1.53203141021053,-0.85002416507641,-0.760680460837172,-1.34549223003868,-0.039345981612813,3.51663777001116,-0.384928255921783,0.458172281631143
1.35152690202927,0.641262892846934,3.51348303335756,-0.157706634283575,0.0246748113964586,-0.151299241463753,-1.95937132571088,-0.311531441540383,-0.903681141203909,1.01131406900681,-1.52573706648137,-1.76554006792785,-1.04645500722363,4.72935893963985,-10.2549291232631,-10.4540732369306
0.47195842704213,0.519125273486058,3.22859720479551,-0.139339472520149,0.325828056869176,-0.105852106505713,-5.38862708586902,0.721119763231025,-0.302553337755753,-2.66757657679455,-0.827720250831911,-4.80916876164495,-1.05485723362145,3.05685242504787,-3.04742523417184,-6.7107137583042
1.32538040239624,0.600114623106733,4.00199072555023,-0.114256408781082,0.36011510391124,-0.139885379418538,-6.91689020431741,0.761059223930106,-0.578174691148317,-1.53616492563046,-1.05203657291475,-5.20122023426086,-1.44054110296804,7.85833117601256,-12.4993566829324,-12.4365667668346
2.22255558206727,0.672052628214876,3.34495757414643,-0.31496046832527,-0.320404855181966,-0.0957320060361629,-2.92931030447591,0.309398942843157,1.98292094395168,2.36541047065438,-1.45634713658938,-0.0864331419987237,-0.0654310419164812,2.79836163382816,-2.35364045083488,9.29260711249874
0.200977164533456,0.0360231951425793,3.42955978982541,-0.508557615876393,-0.277303585441857,-0.0042140796094595,-3.81946114293221,0.0689184823394929,0.900835206076841,1.33019701828883,0.717122544118813,2.38937570574398,0.733254125843974,-1.07354764012507,1.98273671811808,4.76690130722352
2.85959499246228,0.421768539922515,5.23090737918091,0.0632450636907868,0.0553844005696587,-0.0914715051142129,1.68048795024122,0.135810819427417,0.683021428264761,1.87678375294142,-0.135853641495416,0.799171425788793,0.218721556482535,2.84934422165346,-1.97135209943399,7.03318695550106
-0.17041574093082,-0.667060857993157,0.272969035313868,0.000557238496102058,-0.200581285437456,-0.0435347656600525,-5.36232750516301,-0.280373139552618,2.19247106235436,-0.88821915808578,0.704360568719123,1.97572731150644,0.556331167606337,-2.36316699054579,6.61590451192124,6.33410587222858
-0.938032421753038,-2.28520327841472,-5.94553294052727,0.0410099000564077,-1.45418268429704,-0.0358040811468942,2.6460698680926,-0.423145788038233,1.17397942305401,-0.234593182463732,-0.0218346160025068,2.27864526301586,0.778196774084101,-4.13372808426703,6.79900018030372,8.22513513985134
