"centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c1","c5","c7","c10","c11","c12","c13","c14","c15","c16"
0.0939214259763784,0.457991854924195,-0.0546302581313272,-0.00821663168533716,-0.25349330730222,-0.0965057676897326,2.40336654683334,-0.000252692714261774,2.25982709926002,0.108144993567371,0.270852638181771,0.268387109854506,0.0097795740363595,0.54640138313496,-0.0704863730652721,-0.984562384584223,0.952446884839419
0.317059471253173,0.681606654558409,0.00198837222580183,0.0425505973081107,0.0895778780511689,0.0226350144469687,2.93105964630538,-3.26987474446302e-05,-0.956656554529684,0.197603023513672,0.447109838845569,0.458327049576105,0.0158067866567512,0.267130964009128,2.16160499737463,-0.208560921905602,0.841260518424951
-0.0028991744363268,0.160158190746202,-0.09966755947444,0.0295753069655966,-0.264665060432802,-0.579100701165271,0.963351335646016,1.26899326016321e-05,5.44307379701682,0.148081284679955,0.472477511752929,0.440173750814197,0.00212297699432071,0.377404141406893,-0.582257631854277,-0.423767200826035,0.812238926799014
-0.260083671136791,0.672830258372379,-0.0237844691091404,0.0469281759849961,-0.598493837583155,0.095236353803225,3.02558295836251,0.000329067496666096,4.9273377161183,0.11670259845844,0.333089134267544,-0.0947348273103467,0.0186423050238904,0.675151014310518,-0.591656853389157,-0.821943792578952,0.943911676700563
-0.51099304447477,0.34842128921162,-0.0418410878260838,-0.0213635317411217,-0.402001191465404,-0.724083051996428,0.560337230332795,4.63575775443878e-05,4.99361353592665,0.074703778498036,0.0631707316842187,-0.0908084282624513,0.00181036346921837,0.20142092132799,-1.00929349500849,-0.576704110203121,0.839529670155959
0.266727433663599,0.174942862020463,0.0338126844631115,0.020946918857887,0.551185041503759,0.251150756859439,-0.74202064108186,0.000265278560798814,-2.69623315324771,0.017265338569688,-0.0495772389447021,0.0859470697975478,-0.00979362542918549,-0.704757640831384,1.81933106533098,1.0071233374159,-1.24340200510928
0.238037775466218,-0.238073306496237,-0.0508312709471009,-0.0355924523755743,0.107401193358837,0.0468299819557511,-0.612172201080242,-0.000319590445127849,-1.07498419184374,0.0362751565185061,-0.275564404534797,0.13896249608888,-0.0378943959594982,-1.33012837200712,0.111301926572758,0.288014646435173,-0.317887848306856
0.21260454628755,0.75803913871241,-0.050303094651322,0.0240075066487301,0.0614522974530084,-0.264121525220448,-4.04430433171018,-3.95001004143349e-05,0.212804396241656,0.0510554906721465,-0.0471885531491769,0.0173826856316345,0.00564903318884294,0.397069434758512,0.669086421258215,0.731974880239827,-0.67370162739398
0.19227101329266,0.635257573246461,-0.0211025316017616,0.0138893043891367,0.0935308173650962,0.0853006278890079,2.60494596947024,0.000337961780986878,-0.613310105792643,0.0977290176808091,0.517624458619636,0.473119800114139,0.0118989185623718,0.0336190218712162,0.893597932053642,-0.307254090078101,0.87822362816962
0.155215952959664,0.0208626725077236,-0.00515536997281426,-0.0250645101182752,-0.161516082251802,0.0851899162496225,0.753418768498093,-0.000424141791374374,-0.759163465245814,0.00317549199467188,0.125013585022862,-0.00167282302783183,0.00747719215844254,0.144953217230935,-0.850955404732585,-0.411971160535394,0.0968513759682181
0.177479432493201,0.808620883630783,-0.0704263722621261,0.000431779425149954,0.147681859285041,0.105126683247981,2.70211589680803,-0.000292384485194021,-1.333474163869,0.126255572484239,0.318150602948481,0.320900607849339,-0.0169890108735692,-0.422273939288894,-0.498988598425207,-0.0946844965996451,0.524209942585856
-0.00531900983443033,0.344721617253005,-0.0782750651086382,-0.0424566348261644,-0.127445335134663,0.106335430736875,-1.11709560645912,0.00029953234820056,1.94185724695313,0.0108256589093411,0.195915947469306,0.0785938016321519,0.0195041260738653,0.906542945492025,-0.436437554099739,-0.384040666718147,0.5266761599799
0.103682098758512,0.30709476694482,0.041500797671696,0.0585228917775611,-0.115041984710679,0.179518216291218,-3.10848467191617,-0.000308211061360695,-1.55473014629833,-0.171157823025861,-0.446406523393193,-0.337463493902617,0.0119196166604021,0.457733044871187,0.327893144530615,0.500417618809349,-0.936736380539901
0.194151526497895,0.94274897452982,-0.0506977689394852,0.0415802871018427,0.310852878699387,0.23103464925114,-3.99378605285307,-0.000301429047039524,-0.382790262624448,0.0360773699307521,-0.267675126343777,0.101559244918902,0.00548356456087365,0.337340456146041,2.92898979879159,0.903528585212275,-0.709916844403026
0.0932474007470792,0.626866088774356,-0.0251654735369238,-0.0275629481877064,0.27889306204513,0.149889840819507,-2.81651975787075,-0.000559741597766254,1.75289635817456,-0.00390848050609585,-0.16334650522609,0.128682316823187,-0.0193038907441033,-0.345746306974328,1.30687252612811,0.000405233240236919,0.221799340342879
0.219693426644151,1.01806997095632,-0.020216661798424,0.0263584823226564,0.286512768679375,-0.115281541272152,-0.42445405689653,0.00013454737507662,0.666743584944587,-0.00357499981924552,0.355714117867009,0.306588227464649,0.00771212544191477,0.188434920679789,2.42417119821433,0.0385721654913475,0.776898312771839
0.0370427565057206,0.651945833304334,-0.0724639803873706,-0.020565614096049,-0.213610529994711,-0.0323718887833973,-1.85226400789792,0.000152300958959427,3.19343780093463,0.0115966411778236,0.0774949666167441,0.0226619148520101,-0.0069399806310446,-0.353364451197908,0.13130577057315,-0.110682408964471,0.357492057931952
