"degree_sd","centralization_degree","bridges_ratio","assortativity","rosval_mean","orientation_entropy","d_value","c5","c7","c9","c10","c11","c12","c14","c15","c16"
0.327010189228387,558.780660804927,1233.10632400144,-44.8769413052058,861.482931259361,-1228.40103420123,-9753.40031340623,5363.21177045817,214.777658159896,339.76684439715,-68.7126041000214,-2420.1912339753,1270.39009332749,-3211.35459889985,13405.82705652,-2698.52628183431
34.6235628838276,-1723.35702081511,9600.30118821321,-792.075139654943,1920.01722922957,-341.514015848706,-9555.01141897527,4221.81008385225,-282.057171315505,367.251855537557,483.211219663054,591.648553118962,2670.98178830384,-8425.32513706543,10809.0928166005,-5218.41749895806
5.87453622781801,-144.617882812296,9114.5442741111,-674.322002668669,1455.5401189452,-273.514356869201,-7607.04430460374,4362.48676497201,-314.340411842287,-69.4580466838114,161.253858193313,-2244.52725113004,2464.93077006595,-6797.66008611013,8609.88061955073,-1450.96896447453
-4.7860993237244,306.918647856286,-2649.34182790715,224.253157639917,-1351.25903014029,-702.093407321566,-6143.12069618394,-6846.47103138158,-1125.84577950477,365.154406483213,-307.122538309564,-580.477095655786,-859.014518444862,-2631.50570230569,10659.3659749149,-7968.76790281719
7.67388983403697,-2253.75719338538,4928.1971881223,-560.361544532275,-3531.38402677356,2494.52594966082,-1146.5763973806,-6462.11907090419,-1057.57927572374,369.417225274771,-323.008884698048,9735.29110278552,-784.69096326146,-6305.18955268693,12766.3227575058,-7326.59342725554
-2.76503438592408,724.571991897265,-4196.03851900732,392.444413286947,415.995606904759,3770.637346997,8322.43557744431,646.968213575161,1004.07395550161,-107.631297608471,324.209993668335,-506.874339274066,932.90099114707,6233.30033765961,-16038.642279417,6359.42268414145
-6.76933116704067,412.40266697676,-3092.13989789734,248.194062698133,-587.28119342784,-1089.56886356784,9069.100754901,235.009066023509,-673.235368352085,-213.062450376235,807.489478431209,-2458.76386950632,1381.90403427084,1148.68571650331,-7301.93308255464,5542.45131403418
8.30614965902303,-264.884927583345,2140.24894866319,-177.709474052959,-635.922418639549,-440.322602878518,-1917.88524359032,737.984502004515,93.5492642253478,138.267644254649,544.578710261102,-289.905459659159,604.194315507074,-3250.26921732589,5787.65005206252,-2240.4107402371
1.53826206251375,205.193447478557,976.76883935901,181.206572927628,2707.22017540479,-1196.21152783105,3198.56653498021,120.67933446301,-1163.93284661161,-225.135093968923,-722.732622628925,-3670.16469113758,-897.338354743014,-1609.90209080576,-7393.94747149041,1910.21888406216
-2.8047583820424,667.127123017378,6051.58348555978,-335.518045510616,1854.41399706697,-1517.81738791026,-601.374691652026,-74.5504258754502,1653.25226134147,174.136855789136,-426.853422228852,-1850.46452072086,-120.282127902459,-482.381334569069,5509.66564018948,-3301.50429280311
7.00699656549839,365.900585116746,3620.57599105828,-21.2176181470909,259.914966929195,-1252.12759168427,560.935767011245,2027.46687706384,846.186177959845,-114.286103653563,-425.299875639687,-2505.04965923504,146.669921341984,-1073.53585037303,-7366.69602593451,2210.41412497859
-20.9072427264828,166.012399314477,-4395.80480790342,334.134200663474,-551.554522431306,2515.72313368255,12904.260649658,-6144.86181983267,552.175687424132,-294.329974545995,-396.455352895855,-573.163942775933,621.223167800966,5931.0163036124,-681.801153754872,-439.366730355193
-18.7575919376629,746.982446152429,-3613.88629106873,338.413286349674,2988.82176134061,-1640.77158739742,2234.50366972637,3545.3331059634,-660.216383918878,-200.057673479044,-491.588830506144,-5477.71274467651,821.1166472909,7817.61366038329,-17784.7558407665,7830.1937610346
-6.66182961657717,622.001823731205,-3146.49867453263,325.895335754919,636.260746988333,-1120.51453004667,6574.68306019916,1359.88880042504,1743.40786261045,-107.590393486461,247.354597628912,-1333.99037443019,2232.40591920874,5556.77786455595,-3182.54043546335,5208.46143149876
-18.4533126177233,706.213705846491,-4033.84950448588,353.518785762008,4036.64732054952,-1497.06632675699,8226.87942297881,2362.74987771526,1002.97903778032,-157.06698522106,-0.228061149041034,-4610.4528369103,2414.85202085143,13409.4140219029,-20045.0611039193,9402.72892807806
-30.8994010846453,787.248150011502,-3424.58258073388,167.074922436239,1044.70601921531,-1033.19684215785,3396.62327240273,-7947.03260497332,-1544.13271852896,-214.874565764315,-1077.6676045675,-5717.25052051052,38.9780913602655,4679.77205296898,-4095.1627059605,-7036.62146574608
-2.8724165608573,48.910411361469,-3558.3895782623,423.681205348515,-1625.32132513812,-41.2389766581745,4399.04562945767,-3591.4075570371,-875.222255014417,-6.03921053626352,217.768150436228,-737.850985086708,-1120.15048434931,-1667.53436037049,3926.20381551539,-3798.84321099227
-39.8487590417919,500.060921503336,-5402.91182370273,90.7441152041918,-604.1963192375,-978.575875072689,-2107.79634090858,-2721.19263392712,-1234.36625410496,344.944901205226,-628.120670594785,-494.300320571475,-387.945230256649,5008.46162107574,-2321.6798410855,-5555.20051918639
2.38411854145883,-788.442329681538,-313.39590976653,184.657075549308,-2641.58126743032,-476.430889644342,6223.57560603716,-8832.28605228537,577.425808707657,-160.841385183205,218.046310064062,4732.89667940461,-918.131999355761,-4144.96850342851,10313.6388259228,-4853.7886970543
12.9459361446409,-2673.69601809153,5947.33160663006,-487.682146628523,-2657.61914787823,-379.363525010691,-3246.30879858169,-4693.23175389897,141.352903201196,136.712838447073,-288.160235110309,4634.83611662747,-1076.25516520833,-6839.14253470418,11907.893798478,-6546.04009952997
10.690056257237,-829.391808525377,-194.041481526522,95.9214425297258,-3016.19012185735,64.070199420725,8120.63676156013,-4979.97621160951,1978.30558367571,-163.551104423399,1127.79654498612,10115.1736655262,-766.504147121457,-3754.38231093483,2895.69977814612,-947.005481638498
-13.2931718243487,-146.438992760193,-4567.3191982015,473.933900726845,16.5932351253713,2162.50210009551,-3839.60516827427,-9895.19699962205,-1000.64215812367,40.3570982285425,-1014.91292408734,-4889.39130063145,-463.818360964654,5203.67386881212,2864.7399591719,-7562.7198215667
-5.68676786230463,-308.546213191996,-3494.02376147736,334.514552152018,-709.616725650888,-899.360573043142,-6749.69508539861,-11018.6086060519,-697.223560130036,73.6082308690933,-1039.04568261039,-4213.88979650438,-1244.20119728661,1257.02531018943,9453.79869395044,-9623.46230120163
-0.871995136426369,689.357337590669,-2554.0141373177,128.325171597737,144.755897079752,-543.428722764869,4772.25792367742,3426.84121536368,782.858989384466,103.272270403136,-167.846141246635,302.513142343003,559.273565348048,3059.75807664949,-6480.04974532001,4709.42847772721
