"centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c2","c5","c7","c10","c11","c13","c14","c15","c16"
-1.60843107764356,-1.82040887209534,0.132389272054276,-0.0140434578812893,-0.772329765226443,-0.0361212192287493,0.656970686692631,0.00595734971235797,2.1537463399105,-0.0131940550802217,-0.628550262137693,-0.375099771112226,0.0973010975341854,-2.22548735792992,-1.18176702383215,0.672162261057396
0.146513765958298,0.0777548237753908,-0.0546330342824801,0.0036011680174211,0.285851703414609,0.0447411636412043,-0.998452333557764,0.0293569206411253,-1.65376496427877,-0.00658563838580139,-0.162567073172642,0.22836927348978,-1.2925702385251,0.078173009874783,1.1852975467314,-1.03433854561116
-0.234911932696378,-0.706298604379476,0.160190147266154,0.0433601573447005,-0.0902343288937859,0.278193756110691,-2.27132279372264,-0.0136865008088732,-0.262893637739761,0.0516638044009615,-0.413411372341428,-0.0924180584942812,0.827543585518574,-0.85601024624076,0.28754362134046,-0.304507213180293
0.241519606877711,0.0890625607457971,0.0614981756338862,0.036262497421881,-0.38408360256212,-0.123388730881234,-0.722103732803382,-0.00963144535221491,-1.11401307171235,0.0206995430177483,-0.534643960393026,-0.418818054493869,0.631038611036048,0.0461674467086139,0.41176010211994,0.00298666679210431
0.177170189417338,0.519050382238414,-0.0167012124360004,0.0369067772457673,-0.144440726048746,-0.24289963257329,-1.33292196441229,-0.00633108896306112,2.26549754117174,0.00202805167549357,-0.0296780000575662,-0.054430723239667,0.0753693115956584,1.2458284764496,-0.521580692345741,0.471515227284523
0.0727254759848369,0.191351953663091,0.0367115269869048,0.0683187215352198,0.0648004564459723,0.059508126018366,-2.67684422532783,-0.0158638267839718,-0.528940452282915,0.0219945141915567,-0.0128457097615454,-0.273897003021726,0.643097337458282,1.17996422989848,1.03665264030811,-0.34530888957164
-0.752802017432218,-1.17028993965825,0.0900984371542836,-0.0411134287393994,-0.655219191034297,0.127514860487004,6.41679936969137,-0.0252586181949171,-2.14510575318237,0.0571480191199241,0.510064962754009,-0.246172687749837,0.694748558008662,-2.07838669345961,-1.81812085080223,0.677728613271307
0.116047888401151,0.189081285422925,0.0075485828454575,0.00152484254685124,0.386771260383291,0.232715470378186,0.414048319021137,0.00581986855713075,-2.21202864529804,0.0434550043777407,0.0973658071217149,0.227494218634437,0.0516807769723524,0.608814019920489,-0.0808154919956671,0.0446693198137655
0.0890160592579255,0.472065928816239,-0.0670958634397597,-0.00827113925636246,-0.357942182446747,-0.129102437811654,2.41692613422231,0.00527708607321665,2.39723516120695,0.0463771672040742,0.287234300606354,0.263074109431204,0.462031292611643,-0.0625734790395501,-1.47017987863604,0.870573295771303
0.299161385916782,0.701981414773391,0.00244481077432087,0.0428414520329268,0.126085143186822,0.0302160987479763,2.93771138770157,0.0122981224309804,-1.00993458192321,0.0845864190317488,0.474170664878831,0.448881561031477,0.224965880354678,2.07464417904252,-0.310004312720699,0.767442292008489
-0.00322996302082534,0.161500798276785,-0.122402206204398,0.0297713458045822,-0.373245194103057,-0.772594735671865,0.930487501095965,-0.00128941785030879,5.74535270541823,0.0633696919341649,0.500335438666372,0.430415034589297,0.315208965331543,-0.566811435463427,-0.63441983357046,0.738776711101701
-0.244891141396007,0.694986302602771,-0.0291989502927473,0.0472514238348472,-0.842127290846961,0.126906425505074,3.04559323303453,-0.0160260902493571,5.23741345041916,0.0500046267495327,0.353555559802904,-0.0924438240697951,0.570353771121585,-0.561420146068215,-1.22439507763119,0.862523198551651
-0.481861875099177,0.360078000104901,-0.051354461188182,-0.0215072254582125,-0.564392913404245,-0.964897978794212,0.570521211471406,-0.0026184847303713,5.30944036668548,0.031950833200009,0.0672956270414702,-0.088760373540358,0.169242568029675,-0.966240189133179,-0.853538341282341,0.765809370293388
0.25163606477641,0.179275397953513,0.0414982438689796,0.0210889662244274,0.774619139038762,0.334367917702461,-0.747187398812868,-0.0139657829769151,-2.86565249170318,0.0074269650477873,-0.0527477865890864,0.0841208201277372,-0.591742229611409,1.74488820104604,1.49370459653182,-1.13347189695073
0.225069332095102,-0.243316103060462,-0.0624249184266808,-0.0358318605129567,0.150319283740712,0.0619936512465636,-0.591298051730972,0.0103442271053792,-1.13257497589345,0.0156140655708437,-0.291952753355999,0.136514382810943,-1.11554398725257,0.112307863316504,0.424281149026713,-0.287634091394843
0.200879221465859,0.780092753478986,-0.0618001208374902,0.0241719928274308,0.0847423735236617,-0.353213776471239,-4.03974975493648,2.83849713795935e-05,0.220552059019189,0.0219807691432303,-0.0501896070805857,0.0171798934045376,0.336719834753269,0.646766451041727,1.07967703413893,-0.612627318009409
0.181272541311406,0.652765832502948,-0.0259191748996024,0.013982198629959,0.131334596729517,0.113614446464094,2.59573101558107,-0.0177754226116823,-0.658175054461352,0.0418244876261053,0.548677574253413,0.463140149467818,0.0277531949884378,0.85460042695102,-0.458064438245024,0.80007401093009
0.146439206654701,0.0212117767138655,-0.00634310177520966,-0.025235643448091,-0.227679042300858,0.113420728919146,0.752180019773222,0.0178435721095063,-0.807660603000728,0.00138270898985739,0.132476156745635,-0.0016378923605001,0.12235635444878,-0.815920634182816,-0.615080391672255,0.0885303458016296
