Map,agent,final_timestep,initial_rsl21,final_rsl21,final_alive,total_health,transport_rate,road_clear_rate,buried_rescue_rate,dist_per_rescue,dist_per_transport,total_buried_time
eritrea02,distributed,300.0,195.0,108.68,91.28,90.13,83.33,79.63,30.0,,,
eritrea02,concentration2_cluster_9_group_none,300.0,195.0,108.47,91.28,90.09,85.71,74.14,35.0,,,
china19_23,distributed,300.0,276.0,161.59,92.39,90.88,55.56,96.46,60.0,,,
china19_23,concentration2_cluster_9_group_none,300.0,276.0,163.68,92.75,91.05,41.18,90.0,56.67,,,
turkey18_25,distributed,300.0,253.0,106.46,86.56,85.57,80.0,75.59,41.67,,,
turkey18_25,concentration2_cluster_9_group_none,300.0,253.0,106.72,86.56,85.62,64.29,70.86,38.89,,,
china41,distributed,300.0,241.0,120.43,89.63,88.32,66.67,78.29,31.03,,,
china41,concentration2_cluster_9_group_none,300.0,241.0,119.51,89.63,88.16,100.0,58.89,17.24,,,
argeria01_11,concentration2_cluster_9_group_none,300.0,235.0,147.09,94.04,91.86,100.0,59.39,52.63,,,
argeria01_11,distributed,300.0,235.0,141.35,91.91,91.52,71.43,51.31,36.84,,,
bulgaria06_10,distributed,300.0,241.0,71.99,81.74,79.87,76.92,61.13,27.66,,,
bulgaria06_10,concentration2_cluster_9_group_none,300.0,241.0,73.61,82.57,80.11,92.31,62.12,27.66,,,
netherlands04_17,distributed,300.0,342.0,81.04,77.78,76.23,50.0,43.44,12.66,,,
netherlands04_17,concentration2_cluster_9_group_none,300.0,342.0,80.87,77.49,76.26,87.5,41.52,10.13,,,
bulgaria06_28,concentration2_cluster_9_group_none,300.0,241.0,103.19,87.55,85.7,64.29,51.69,35.9,,,
bulgaria06_28,distributed,300.0,241.0,108.33,88.8,86.38,76.92,60.38,33.33,,,
singapore20_17,distributed,300.0,208.0,66.03,82.21,80.97,100.0,39.72,7.32,,,
singapore20_17,concentration2_cluster_9_group_none,300.0,208.0,66.53,82.21,81.12,100.0,39.22,14.63,,,
new-zealand02_23,concentration2_cluster_9_group_none,300.0,258.0,79.82,82.17,80.46,72.73,36.11,20.75,,,
new-zealand02_23,distributed,300.0,258.0,79.82,82.17,80.46,58.33,38.84,22.64,,,
india06_25,concentration2_cluster_9_group_none,300.0,235.0,79.59,84.68,81.67,78.57,74.15,31.11,,,
india06_25,distributed,300.0,235.0,74.49,82.13,80.96,81.82,67.97,24.44,,,
philippines34_15,distributed,300.0,346.0,99.44,80.06,79.51,30.0,50.5,13.89,,,
philippines34_15,concentration2_cluster_9_group_none,300.0,346.0,102.56,81.5,79.77,84.62,51.28,18.06,,,
venezuela02_5,concentration2_cluster_9_group_none,300.0,295.0,223.5,96.27,95.21,85.71,69.81,43.75,,,
venezuela02_5,distributed,300.0,295.0,227.11,96.95,95.39,70.0,72.87,62.5,,,
chile03_26,concentration2_cluster_9_group_none,300.0,319.0,101.76,82.13,81.09,75.0,41.4,13.56,,,
chile03_26,distributed,300.0,319.0,100.1,81.82,80.83,62.5,44.46,13.56,,,
myanmar15_13,distributed,300.0,255.0,70.55,80.39,78.67,50.0,32.14,10.91,,,
myanmar15_13,concentration2_cluster_9_group_none,300.0,255.0,70.55,80.39,78.67,100.0,30.04,5.45,,,
india10_13,concentration2_cluster_9_group_none,300.0,247.0,66.34,79.35,78.33,50.0,27.7,7.41,,,
india10_13,distributed,300.0,247.0,66.34,79.35,78.33,100.0,27.69,1.85,,,
sapporo_9,concentration2_cluster_9_group_none,300.0,253.0,66.81,79.84,77.87,100.0,34.54,5.88,,,
sapporo_9,distributed,300.0,253.0,67.6,79.84,78.11,75.0,36.49,7.84,,,
spain07_11,distributed,300.0,364.0,98.97,80.49,78.29,84.62,59.76,15.66,,,
spain07_11,concentration2_cluster_9_group_none,300.0,364.0,97.52,79.95,78.14,72.73,55.17,13.25,,,
america04_27,concentration2_cluster_9_group_none,300.0,290.0,101.07,84.14,82.37,81.82,42.87,20.75,,,
america04_27,distributed,300.0,290.0,98.66,83.45,82.06,100.0,42.2,13.21,,,
america35_25,distributed,300.0,342.0,86.66,78.95,77.27,77.78,33.38,11.54,,,
america35_25,concentration2_cluster_9_group_none,300.0,342.0,86.68,78.95,77.28,55.56,31.73,11.54,,,
russia08_27,distributed,300.0,264.0,124.95,89.02,87.37,60.0,77.09,54.05,,,
russia08_27,concentration2_cluster_9_group_none,300.0,264.0,115.68,87.5,86.17,64.71,70.95,45.95,,,
greece06_25,distributed,300.0,342.0,127.98,84.5,83.71,80.0,44.1,8.93,,,
greece06_25,concentration2_cluster_9_group_none,300.0,342.0,127.21,84.21,83.66,50.0,44.32,7.14,,,
iceland06_22,distributed,300.0,209.0,91.98,87.08,86.35,54.55,81.03,37.93,,,
iceland06_22,concentration2_cluster_9_group_none,300.0,209.0,95.01,88.52,86.67,85.71,67.48,24.14,,,
austria32_19,distributed,300.0,327.0,118.86,85.93,82.79,72.73,75.76,36.67,,,
austria32_19,concentration2_cluster_9_group_none,300.0,327.0,120.23,85.93,83.02,57.69,73.33,43.33,,,
bulgaria06_21,distributed,300.0,241.0,76.74,82.57,80.94,77.78,63.99,19.15,,,
bulgaria06_21,concentration2_cluster_9_group_none,300.0,241.0,75.86,82.16,80.81,86.67,65.89,31.91,,,
peru13_17,distributed,300.0,319.0,148.05,88.4,87.11,77.78,70.83,20.93,,,
peru13_17,concentration2_cluster_9_group_none,300.0,319.0,156.64,89.66,87.96,81.82,62.42,25.58,,,
slovenia06_8,distributed,300.0,320.0,160.36,89.69,88.36,66.67,59.99,23.08,,,
slovenia06_8,concentration2_cluster_9_group_none,300.0,320.0,161.58,90.0,88.44,100.0,50.69,17.95,,,
chile01_26,concentration2_cluster_9_group_none,300.0,375.0,130.77,83.73,82.48,75.0,74.78,25.0,,,
chile01_26,distributed,300.0,375.0,130.89,83.73,82.5,58.33,77.37,18.75,,,
italy54_9,distributed,300.0,336.0,108.87,82.74,81.25,69.23,63.59,20.97,,,
italy54_9,concentration2_cluster_9_group_none,300.0,336.0,105.39,81.85,80.82,58.33,63.15,19.35,,,
mongolia05_7,concentration2_cluster_9_group_none,300.0,250.0,134.87,91.6,89.41,90.91,91.98,35.48,,,
mongolia05_7,distributed,300.0,250.0,138.21,92.4,89.73,86.67,90.08,48.39,,,
myanmar14_25,concentration2_cluster_9_group_none,300.0,241.0,61.79,78.84,77.53,100.0,24.51,3.7,,,
myanmar14_25,distributed,300.0,241.0,61.79,78.84,77.53,60.0,24.01,9.26,,,
austria37_9,distributed,300.0,334.0,131.34,85.93,84.37,84.62,81.7,25.0,,,
austria37_9,concentration2_cluster_9_group_none,300.0,334.0,136.29,86.53,84.97,72.22,77.94,34.62,,,
romania06,distributed,300.0,234.0,112.79,89.74,87.57,50.0,84.49,51.61,,,
romania06,concentration2_cluster_9_group_none,300.0,234.0,114.39,89.32,87.95,70.0,93.14,32.26,,,
chile03_28,concentration2_cluster_9_group_none,300.0,319.0,78.96,78.68,76.87,85.71,48.48,19.72,,,
chile03_28,distributed,300.0,319.0,76.4,77.12,76.61,53.85,47.51,18.31,,,
america35,distributed,300.0,342.0,114.03,83.63,81.61,72.73,33.7,17.74,,,
america35,concentration2_cluster_9_group_none,300.0,342.0,117.5,83.92,82.14,100.0,33.1,12.9,,,
slovenia10_24,concentration2_cluster_9_group_none,300.0,201.0,71.65,83.58,82.96,50.0,45.73,12.12,,,
slovenia10_24,distributed,300.0,201.0,71.65,83.58,82.96,100.0,42.51,3.03,,,
ukraine12_20,distributed,300.0,255.0,68.87,80.39,78.18,76.92,54.43,22.41,,,
ukraine12_20,concentration2_cluster_9_group_none,300.0,255.0,66.72,79.61,77.75,81.82,48.94,18.97,,,
tokyo21_11,concentration2_cluster_9_group_none,300.0,293.0,113.8,84.98,84.34,50.0,35.39,4.55,,,
tokyo21_11,distributed,300.0,293.0,113.8,84.98,84.34,100.0,34.52,2.27,,,
new-zealand20_15,concentration2_cluster_9_group_none,300.0,330.0,172.77,90.61,89.03,91.67,64.82,30.77,,,
new-zealand20_15,distributed,300.0,330.0,173.24,91.21,88.95,91.67,83.82,30.77,,,
ejypt04_9,distributed,300.0,250.0,64.88,79.2,77.69,90.0,65.28,17.54,,,
ejypt04_9,concentration2_cluster_9_group_none,300.0,250.0,64.49,79.2,77.56,100.0,64.66,24.56,,,
italy36_23,concentration2_cluster_9_group_none,300.0,281.0,117.05,86.83,85.31,73.68,80.65,46.34,,,
italy36_23,distributed,300.0,281.0,122.22,88.26,85.85,76.47,87.32,41.46,,,
turkey13_2,concentration2_cluster_9_group_none,300.0,254.0,147.47,92.52,90.68,100.0,63.83,26.92,,,
turkey13_2,distributed,300.0,254.0,141.55,91.73,90.03,100.0,61.77,19.23,,,
russia08_19,distributed,300.0,264.0,99.57,85.61,83.61,58.82,78.9,37.78,,,
russia08_19,concentration2_cluster_9_group_none,300.0,264.0,104.78,86.74,84.36,73.33,76.2,33.33,,,
indonesia43_17,concentration2_cluster_9_group_none,300.0,344.0,136.48,86.05,84.52,77.78,59.75,17.65,,,
indonesia43_17,distributed,300.0,344.0,135.68,86.34,84.33,80.0,58.33,19.61,,,
spain07_4,concentration2_cluster_9_group_none,300.0,364.0,133.84,84.34,83.4,63.64,61.73,19.3,,,
spain07_4,distributed,300.0,364.0,132.69,84.07,83.29,50.0,65.87,17.54,,,
peru19_27,distributed,300.0,331.0,112.04,82.78,82.11,100.0,50.14,1.69,,,
peru19_27,concentration2_cluster_9_group_none,300.0,331.0,112.44,82.78,82.19,62.5,50.6,13.56,,,
philippines22_29,distributed,300.0,329.0,81.24,77.81,77.04,25.0,28.23,5.41,,,
philippines22_29,concentration2_cluster_9_group_none,300.0,329.0,81.24,77.81,77.04,0.0,28.14,6.76,,,
spain07_23,concentration2_cluster_9_group_none,300.0,364.0,126.25,83.79,82.36,75.0,59.26,25.4,,,
spain07_23,distributed,300.0,364.0,124.61,83.24,82.23,63.64,63.62,17.46,,,
america20_26,concentration2_cluster_9_group_none,300.0,323.0,76.17,77.4,76.23,50.0,19.61,2.56,,,
america20_26,distributed,300.0,323.0,76.17,77.4,76.23,50.0,19.55,2.56,,,
ukraine12_13,concentration2_cluster_9_group_none,300.0,255.0,77.43,81.96,80.14,80.0,51.32,28.3,,,
ukraine12_13,distributed,300.0,255.0,76.17,81.57,79.91,70.0,52.17,18.87,,,
india13_13,distributed,300.0,243.0,114.74,88.48,87.44,37.5,47.22,25.81,,,
india13_13,concentration2_cluster_9_group_none,300.0,243.0,114.74,88.48,87.44,100.0,48.38,22.58,,,
ukraine12_3,distributed,300.0,255.0,47.97,74.12,72.58,52.38,62.0,31.34,,,
ukraine12_3,concentration2_cluster_9_group_none,300.0,255.0,48.31,74.12,72.72,47.62,53.73,31.34,,,
chile21_12,distributed,300.0,147.0,55.29,86.39,83.37,70.0,73.94,37.04,,,
chile21_12,concentration2_cluster_9_group_none,300.0,147.0,56.96,87.07,83.81,88.89,78.16,33.33,,,
myanmar11_6,distributed,300.0,235.0,65.79,80.43,78.89,81.82,50.44,22.0,,,
myanmar11_6,concentration2_cluster_9_group_none,300.0,235.0,60.54,78.3,77.77,90.0,45.44,20.0,,,
sapporo_10,distributed,300.0,253.0,101.43,85.77,84.79,75.0,32.48,10.81,,,
sapporo_10,concentration2_cluster_9_group_none,300.0,253.0,100.17,85.38,84.63,100.0,30.87,8.11,,,
italy54_24,concentration2_cluster_9_group_none,300.0,336.0,109.01,82.44,81.35,41.67,62.44,19.05,,,
italy54_24,distributed,300.0,336.0,110.1,83.04,81.4,42.11,64.33,30.16,,,
chile01_21,distributed,300.0,375.0,159.45,86.67,85.76,60.0,78.5,28.3,,,
chile01_21,concentration2_cluster_9_group_none,300.0,375.0,160.09,86.93,85.78,50.0,70.57,33.96,,,
cuba02_6,distributed,300.0,244.0,75.12,82.79,80.22,77.78,39.25,19.15,,,
cuba02_6,concentration2_cluster_9_group_none,300.0,244.0,74.43,82.38,80.13,71.43,43.11,14.89,,,
serbia04_18,distributed,300.0,251.0,103.49,86.45,85.19,70.0,45.95,27.03,,,
serbia04_18,concentration2_cluster_9_group_none,300.0,251.0,105.4,86.85,85.46,75.0,42.68,32.43,,,
nara01_16,concentration2_cluster_9_group_none,300.0,319.0,102.08,81.82,81.23,66.67,31.25,5.36,,,
nara01_16,distributed,300.0,319.0,102.69,82.13,81.27,25.0,30.16,7.14,,,
germany08_8,concentration2_cluster_9_group_none,300.0,269.0,125.48,89.59,86.95,81.25,68.3,39.02,,,
germany08_8,distributed,300.0,269.0,122.36,89.22,86.53,92.31,69.84,31.71,,,
austria32_1,concentration2_cluster_9_group_none,300.0,327.0,124.9,85.32,83.93,70.0,82.12,18.87,,,
austria32_1,distributed,300.0,327.0,124.07,85.32,83.79,61.54,78.76,24.53,,,
chile39_17,concentration2_cluster_9_group_none,300.0,375.0,178.32,90.13,87.21,62.16,98.01,68.52,,,
chile39_17,distributed,300.0,375.0,176.37,89.6,87.11,68.0,97.98,46.3,,,
canada34_22,distributed,300.0,279.0,91.08,82.44,81.47,100.0,54.75,16.67,,,
canada34_22,concentration2_cluster_9_group_none,300.0,279.0,93.6,83.51,81.76,70.0,51.02,18.52,,,
serbia02_10,concentration2_cluster_9_group_none,300.0,240.0,77.34,82.08,81.3,100.0,38.66,6.67,,,
serbia02_10,distributed,300.0,240.0,77.34,82.08,81.3,50.0,40.63,4.44,,,
burundi03_24,distributed,300.0,236.0,72.65,80.93,80.67,50.0,31.92,4.35,,,
burundi03_24,concentration2_cluster_9_group_none,300.0,236.0,72.65,80.93,80.67,0.0,32.73,0.0,,,
ukraine12_5,concentration2_cluster_9_group_none,300.0,255.0,82.06,83.53,80.92,72.73,44.32,21.15,,,
ukraine12_5,distributed,300.0,255.0,79.17,82.75,80.39,75.0,49.87,15.38,,,
ejypt04_27,concentration2_cluster_9_group_none,300.0,250.0,68.47,80.0,78.56,72.73,54.26,20.75,,,
ejypt04_27,distributed,300.0,250.0,71.11,81.2,79.02,75.0,54.25,15.09,,,
ishikawa_25,distributed,300.0,310.0,124.31,85.81,84.79,100.0,43.02,4.17,,,
ishikawa_25,concentration2_cluster_9_group_none,300.0,310.0,123.15,85.48,84.67,100.0,41.65,4.17,,,
argentina10_26,distributed,300.0,336.0,95.39,80.06,79.26,83.33,32.59,8.96,,,
argentina10_26,concentration2_cluster_9_group_none,300.0,336.0,95.81,80.06,79.35,83.33,31.55,8.96,,,
india10_15,distributed,300.0,247.0,86.47,83.4,82.64,33.33,31.1,7.32,,,
india10_15,concentration2_cluster_9_group_none,300.0,247.0,86.47,83.4,82.64,75.0,30.84,9.76,,,
myanmar13_8,distributed,300.0,228.0,69.11,81.58,80.2,0.0,40.71,2.27,,,
myanmar13_8,concentration2_cluster_9_group_none,300.0,228.0,69.11,81.58,80.2,33.33,41.76,6.82,,,
italy36_20,distributed,300.0,281.0,115.95,87.54,84.96,61.11,83.3,40.0,,,
italy36_20,concentration2_cluster_9_group_none,300.0,281.0,111.51,85.77,84.59,52.17,76.34,51.11,,,
india13_16,concentration2_cluster_9_group_none,300.0,243.0,83.61,82.72,82.46,83.33,38.82,15.0,,,
india13_16,distributed,300.0,243.0,84.53,83.13,82.58,83.33,42.14,15.0,,,
italy54_3,distributed,300.0,336.0,110.32,83.63,81.3,66.67,65.89,31.34,,,
italy54_3,concentration2_cluster_9_group_none,300.0,336.0,109.77,83.33,81.27,75.0,68.83,23.88,,,
italy36_26,distributed,300.0,281.0,137.65,90.75,87.67,65.0,90.21,54.05,,,
italy36_26,concentration2_cluster_9_group_none,300.0,281.0,137.05,89.68,87.82,48.0,94.39,67.57,,,
belize01_16,distributed,300.0,324.0,116.2,83.33,83.14,0.0,23.75,0.0,,,
belize01_16,concentration2_cluster_9_group_none,300.0,324.0,116.2,83.33,83.14,100.0,24.09,1.96,,,
peru19_4,distributed,300.0,331.0,135.62,86.71,85.01,80.0,57.74,19.23,,,
peru19_4,concentration2_cluster_9_group_none,300.0,331.0,140.89,87.92,85.49,76.92,57.82,25.0,,,
bolivia01,distributed,300.0,243.0,91.41,84.36,83.85,80.0,51.26,14.29,,,
bolivia01,concentration2_cluster_9_group_none,300.0,243.0,92.36,84.77,83.96,100.0,50.77,8.57,,,
myanmar14_8,distributed,300.0,241.0,78.0,82.57,81.27,66.67,29.96,6.52,,,
myanmar14_8,concentration2_cluster_9_group_none,300.0,241.0,78.0,82.57,81.27,100.0,28.56,4.35,,,
america52_21,distributed,300.0,375.0,154.78,86.4,85.22,62.5,48.15,14.55,,,
america52_21,concentration2_cluster_9_group_none,300.0,375.0,158.09,86.67,85.59,100.0,46.63,7.27,,,
new-zealand02_27,distributed,300.0,258.0,54.05,75.58,74.34,25.0,30.13,6.06,,,
new-zealand02_27,concentration2_cluster_9_group_none,300.0,258.0,54.02,75.58,74.33,88.89,31.06,13.64,,,
ukraine12_19,distributed,300.0,255.0,84.47,83.14,81.6,77.78,50.16,19.15,,,
ukraine12_19,concentration2_cluster_9_group_none,300.0,255.0,85.61,83.14,81.87,80.0,48.89,21.28,,,
myanmar11_13,distributed,300.0,235.0,83.15,84.26,82.65,60.0,51.86,12.5,,,
myanmar11_13,concentration2_cluster_9_group_none,300.0,235.0,83.15,84.26,82.65,100.0,49.13,10.0,,,
greece06_13,concentration2_cluster_9_group_none,300.0,342.0,124.36,83.63,83.34,100.0,41.36,7.41,,,
greece06_13,distributed,300.0,342.0,124.31,83.63,83.34,77.78,39.56,16.67,,,
ukraine12_22,distributed,300.0,255.0,70.51,80.0,78.75,80.0,50.67,18.87,,,
ukraine12_22,concentration2_cluster_9_group_none,300.0,255.0,70.36,79.61,78.81,71.43,42.76,13.21,,,
okayama_22,distributed,300.0,293.0,122.53,86.01,85.58,75.0,46.8,9.52,,,
okayama_22,concentration2_cluster_9_group_none,300.0,293.0,122.53,86.01,85.58,71.43,50.39,16.67,,,
india10_2,distributed,300.0,247.0,95.53,85.43,84.15,33.33,33.64,8.11,,,
india10_2,concentration2_cluster_9_group_none,300.0,247.0,95.53,85.43,84.15,66.67,35.37,8.11,,,
ukraine01_19,distributed,300.0,284.0,96.76,84.51,81.83,66.67,75.55,37.5,,,
ukraine01_19,concentration2_cluster_9_group_none,300.0,284.0,98.22,84.86,82.05,70.0,70.06,35.71,,,
sapporo_15,distributed,300.0,253.0,74.63,80.24,79.99,25.0,32.59,7.84,,,
sapporo_15,concentration2_cluster_9_group_none,300.0,253.0,74.63,80.24,79.99,75.0,32.92,7.84,,,
belize04_18,distributed,300.0,338.0,104.92,81.66,80.66,42.86,53.28,10.77,,,
belize04_18,concentration2_cluster_9_group_none,300.0,338.0,105.41,81.66,80.75,41.67,49.5,18.46,,,
indonesia63_20,concentration2_cluster_9_group_none,300.0,340.0,98.23,80.29,79.56,50.0,40.29,8.82,,,
indonesia63_20,distributed,300.0,340.0,98.23,80.29,79.56,50.0,38.82,2.94,,,
philippines22_19,distributed,300.0,329.0,101.85,82.07,80.5,100.0,31.09,1.67,,,
philippines22_19,concentration2_cluster_9_group_none,300.0,329.0,101.92,82.07,80.52,100.0,30.64,3.33,,,
burundi03_7,distributed,300.0,236.0,68.89,80.51,79.71,50.0,26.66,8.51,,,
burundi03_7,concentration2_cluster_9_group_none,300.0,236.0,68.89,80.51,79.71,100.0,26.42,6.38,,,
philippines25_10,distributed,300.0,371.0,151.28,85.98,85.08,77.78,77.66,16.67,,,
philippines25_10,concentration2_cluster_9_group_none,300.0,371.0,156.88,87.06,85.56,64.29,76.41,25.93,,,
austria37_27,concentration2_cluster_9_group_none,300.0,334.0,116.89,85.33,82.17,62.07,87.49,41.43,,,
austria37_27,distributed,300.0,334.0,105.28,83.23,80.58,31.25,89.58,45.71,,,
germany08,distributed,300.0,269.0,110.8,86.62,85.13,61.54,71.11,32.5,,,
germany08,concentration2_cluster_9_group_none,300.0,269.0,113.42,86.99,85.52,75.0,66.82,30.0,,,
peru19_29,concentration2_cluster_9_group_none,300.0,331.0,146.32,87.61,86.32,90.91,51.51,22.92,,,
peru19_29,distributed,300.0,331.0,142.2,87.01,85.89,87.5,56.46,16.67,,,
tokyo21_19,distributed,300.0,293.0,111.42,84.64,84.0,50.0,33.13,4.55,,,
tokyo21_19,concentration2_cluster_9_group_none,300.0,293.0,112.04,84.98,84.03,100.0,33.03,2.27,,,
netherlands04_15,distributed,300.0,342.0,122.06,83.92,82.9,90.0,49.78,16.39,,,
netherlands04_15,concentration2_cluster_9_group_none,300.0,342.0,123.52,84.5,83.0,72.73,48.38,18.03,,,
argeria01_14,distributed,300.0,235.0,145.1,92.34,91.95,100.0,69.44,31.58,,,
argeria01_14,concentration2_cluster_9_group_none,300.0,235.0,147.64,92.77,92.21,100.0,73.12,21.05,,,
venezuela02_26,distributed,300.0,295.0,221.63,96.27,95.04,100.0,66.6,52.63,,,
venezuela02_26,concentration2_cluster_9_group_none,300.0,295.0,216.91,96.27,94.61,90.0,72.72,52.63,,,
america04_29,concentration2_cluster_9_group_none,300.0,290.0,73.87,78.62,77.46,50.0,46.38,15.15,,,
america04_29,distributed,300.0,290.0,73.67,78.62,77.4,36.36,48.03,16.67,,,
nara01,distributed,300.0,319.0,92.58,80.25,79.66,0.0,25.61,1.59,,,
nara01,concentration2_cluster_9_group_none,300.0,319.0,92.58,80.25,79.66,0.0,27.63,3.17,,,
argentina10_25,distributed,300.0,336.0,86.96,79.46,77.56,80.0,31.48,6.85,,,
argentina10_25,concentration2_cluster_9_group_none,300.0,336.0,88.58,79.76,77.86,75.0,30.88,10.96,,,
america52_25,distributed,300.0,375.0,116.15,81.87,80.56,70.0,55.77,14.08,,,
america52_25,concentration2_cluster_9_group_none,300.0,375.0,117.45,82.13,80.72,90.91,50.52,15.49,,,
chile21_10,distributed,300.0,147.0,49.93,83.67,81.97,50.0,86.18,48.0,,,
chile21_10,concentration2_cluster_9_group_none,300.0,147.0,46.57,82.99,80.74,81.82,69.8,44.0,,,
venezuela01_28,distributed,300.0,299.0,225.32,96.66,95.02,81.82,97.37,57.89,,,
venezuela01_28,concentration2_cluster_9_group_none,300.0,299.0,224.09,96.66,94.91,100.0,94.58,42.11,,,
peru24_20,distributed,300.0,326.0,219.18,94.48,93.2,66.67,92.47,40.91,,,
peru24_20,concentration2_cluster_9_group_none,300.0,326.0,224.33,94.79,93.6,100.0,79.21,36.36,,,
yamanashi_18,concentration2_cluster_9_group_none,300.0,320.0,124.52,85.63,84.23,100.0,39.79,8.0,,,
yamanashi_18,distributed,300.0,320.0,124.13,85.63,84.16,75.0,39.0,8.0,,,
austria22_1,distributed,300.0,315.0,133.54,86.35,85.77,66.67,55.48,13.64,,,
austria22_1,concentration2_cluster_9_group_none,300.0,315.0,134.23,86.67,85.8,87.5,51.78,18.18,,,
venezuela01_7,distributed,300.0,299.0,243.28,97.32,96.42,100.0,99.0,41.67,,,
venezuela01_7,concentration2_cluster_9_group_none,300.0,299.0,241.93,96.66,96.44,100.0,96.66,33.33,,,
chile01_13,concentration2_cluster_9_group_none,300.0,375.0,151.5,86.13,84.86,64.71,73.11,28.81,,,
chile01_13,distributed,300.0,375.0,150.52,86.13,84.73,59.09,79.41,37.29,,,
philippines25_29,concentration2_cluster_9_group_none,300.0,371.0,121.86,83.02,81.46,92.86,68.66,20.0,,,
philippines25_29,distributed,300.0,371.0,118.49,82.48,81.02,71.43,67.51,20.0,,,
italy54_17,distributed,300.0,336.0,111.86,82.74,81.79,38.89,66.23,29.51,,,
italy54_17,concentration2_cluster_9_group_none,300.0,336.0,110.9,82.44,81.69,50.0,66.42,26.23,,,
turkey33_14,distributed,300.0,267.0,148.62,91.39,90.09,88.89,76.57,33.33,,,
turkey33_14,concentration2_cluster_9_group_none,300.0,267.0,145.79,90.64,89.86,55.56,81.84,33.33,,,
china41_25,distributed,300.0,241.0,92.45,85.89,83.88,71.43,60.22,17.5,,,
china41_25,concentration2_cluster_9_group_none,300.0,241.0,92.09,85.89,83.8,41.67,50.32,30.0,,,
sapporo_21,distributed,300.0,253.0,99.28,84.98,84.55,66.67,39.73,7.69,,,
sapporo_21,concentration2_cluster_9_group_none,300.0,253.0,99.26,84.98,84.54,100.0,39.07,5.13,,,
okayama_21,distributed,300.0,293.0,132.5,88.74,86.52,87.5,48.61,20.0,,,
okayama_21,concentration2_cluster_9_group_none,300.0,293.0,133.56,88.74,86.68,85.71,47.74,17.5,,,
philippines25_22,distributed,300.0,371.0,129.83,83.83,82.53,76.92,76.75,19.7,,,
philippines25_22,concentration2_cluster_9_group_none,300.0,371.0,133.18,84.37,82.91,78.57,77.91,21.21,,,
china19_26,distributed,300.0,276.0,184.19,94.57,93.03,77.78,87.36,40.91,,,
china19_26,concentration2_cluster_9_group_none,300.0,276.0,190.16,95.29,93.51,100.0,95.54,45.45,,,
bulgaria05_3,distributed,300.0,180.0,49.42,78.89,78.89,0.0,35.75,2.7,,,
