Map,c1,c2,c5,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16
singapore20,-0.708307374159453,-0.056296515671777,-0.227563710959337,-0.737765729277051,-0.821975158998944,-0.671499595571982,-1.08656475582201,-0.819464477366921,0.039278069186287,-0.528748039260218,-0.205546168559103,0.805008289389269,0.404301585883173
slovenia06,-0.411984594373725,-0.055431784002751,-0.090783054979099,1.21497489440746,-0.176806040740934,0.483704523582658,-0.5016167841582,-0.433159079081824,-0.039006004323699,0.00817257443853,-0.171367673113484,-0.443360046617699,-0.370351696385375
slovenia10,-0.602613903265572,-0.055978492180131,-0.543540821365891,0.620165301878382,-0.578881134675796,-0.434584550068712,-0.612206918838479,-0.608169883017752,-0.069369186270464,0.437332536417752,-0.217679415138557,0.774036198842669,0.493850982355286
spain07,0.581377079660487,-0.052588667363498,1.02751657416608,0.407957159796632,-0.607823764733308,-0.822670104479095,-0.531489340829882,-0.262572048143164,-0.108081434299505,0.135901769892081,1.26008163541613,0.198868685230378,0.150083592811546
tokyo03,-0.353342205562861,-0.05513643614026,-1.00391109991521,-0.519225212679633,-0.990598799484253,-0.696801773714718,-0.834104319119437,-0.997281693727583,-0.138219902285129,1.53475880649814,1.55512702147549,1.68004402224582,1.19922955262171
tokyo12,1.25454983457289,-0.050076563062032,-0.399224514259622,1.16335301036011,-0.623524947774572,-0.475261500986576,0.45560725555966,-0.415008228155809,-0.262398188800463,1.47745519280455,1.19730067142729,0.438041764451675,0.848790136811061
tokyo21,1.12725889421082,-0.049947077692173,-0.777359593824182,0.590872201857252,-0.812747272364974,-0.569153890482508,-0.023570261802537,-0.796890984001629,-0.293235064643922,2.07005459507641,2.46229179440091,1.82756567337946,1.46218267052168
turkey13,0.366900235861456,-0.052199164780471,1.46633322824681,-0.925353800285959,-1.04798000885779,-0.695422886663496,-1.41429708887811,-1.07877564583536,-0.060823802580084,0.221692651207956,1.01939201118311,0.433902610689717,-0.809274478631521
turkey18,0.263694794866424,-0.053344488696934,0.644281183976957,-0.592270198965726,0.396654369378,-0.148954007401795,0.42341042069871,-0.228400149823357,0.050002345940471,-0.777245839735577,-0.258520313287138,-0.200057101623812,-0.348332860346042
turkey33,0.372852274669876,-0.052781123791193,0.441851212425786,-0.724588163349779,-0.227002548147765,0.988691183013476,-0.75050805220311,-0.140583342463463,-0.012318446732808,-0.253559569200524,0.975594274890533,0.39799459879321,-0.697979218770961
ukraine01,-0.260306539834735,-0.055033860408119,1.64585464341981,0.490433974696378,0.340855072500778,-0.531090961878456,0.465690679957416,0.821714090836038,0.035954883210237,-0.615080946292305,-0.721510217204668,-0.807572553707786,-0.564449618146685
ukraine11,-0.54039069712103,-0.055829521543573,0.669318918093466,0.284206160075421,-0.096467450135934,0.243458831176161,-0.233299350316603,0.743383620069073,0.070397071672655,-0.883165221408676,-1.55709576268762,-0.963843361826369,-0.741427844602978
ukraine12,0.203068848611973,-0.053707421306373,0.826039988218686,1.32411734191954,0.44508999569591,-0.445160181422628,1.62662440137561,1.84283193276903,0.023453468115825,-0.616077337930725,-0.641755635572561,-0.20127885922528,0.046868323417201
venezuela01,-0.457906645967808,-0.051067398196783,1.72748068073738,-0.562915139262201,-0.697930024828741,0.086217829739815,-1.46727197781632,-0.949965474797018,-0.000829036189249,-0.307614517344355,1.09272380105915,-0.153732738650784,-1.08752900664197
venezuela02,-0.77801410567843,-0.05649659486784,1.84895987041212,-0.461291869177496,-0.765812800009387,0.100074955630646,-1.53194921190757,-1.00162910491907,0.055390147331804,-0.722140448872657,0.312216025453272,-0.609286493683583,-1.08964382633726
yamanashi,-0.101098562473036,-0.054494749803278,-0.748679363958225,0.520994282479317,-0.451373636519641,0.074345764939834,-0.015803401050259,0.037860695048615,-0.114865977051315,0.782745902826116,0.742220884823874,0.656735601115328,0.832572687952129
